,TCGA-2V-A95S-Cancer,TCGA-2Y-A9GS-Cancer,TCGA-2Y-A9GT-Cancer,TCGA-2Y-A9GU-Cancer,TCGA-2Y-A9GV-Cancer,TCGA-2Y-A9GW-Cancer,TCGA-2Y-A9GX-Cancer,TCGA-2Y-A9GY-Cancer,TCGA-2Y-A9GZ-Cancer,TCGA-2Y-A9H0-Cancer,TCGA-2Y-A9H1-Cancer,TCGA-2Y-A9H2-Cancer,TCGA-2Y-A9H3-Cancer,TCGA-2Y-A9H4-Cancer,TCGA-2Y-A9H5-Cancer,TCGA-2Y-A9H6-Cancer,TCGA-2Y-A9H7-Cancer,TCGA-2Y-A9H8-Cancer,TCGA-2Y-A9H9-Cancer,TCGA-2Y-A9HA-Cancer,TCGA-2Y-A9HB-Cancer,TCGA-3K-AAZ8-Cancer,TCGA-4R-AA8I-Cancer,TCGA-5C-A9VG-Cancer,TCGA-5C-A9VH-Cancer,TCGA-5C-AAPD-Cancer,TCGA-5R-AA1C-Cancer,TCGA-5R-AA1D-Cancer,TCGA-5R-AAAM-Cancer,TCGA-BC-A10Q-Cancer,TCGA-BC-A10Q-Normal,TCGA-BC-A10R-Cancer,TCGA-BC-A10R-Normal,TCGA-BC-A10S-Cancer,TCGA-BC-A10T-Cancer,TCGA-BC-A10T-Normal,TCGA-BC-A10U-Cancer,TCGA-BC-A10U-Normal,TCGA-BC-A10W-Cancer,TCGA-BC-A10W-Normal,TCGA-BC-A10X-Cancer,TCGA-BC-A10X-Normal,TCGA-BC-A10Y-Cancer,TCGA-BC-A10Y-Normal,TCGA-BC-A10Z-Cancer,TCGA-BC-A10Z-Normal,TCGA-BC-A112-Cancer,TCGA-BC-A216-Cancer,TCGA-BC-A216-Normal,TCGA-BC-A217-Cancer,TCGA-BC-A3KF-Cancer,TCGA-BC-A3KG-Cancer,TCGA-BC-A5W4-Cancer,TCGA-BC-A69H-Cancer,TCGA-BC-A69I-Cancer,TCGA-BC-A8YO-Cancer,TCGA-BD-A2L6-Cancer,TCGA-BD-A2L6-Normal,TCGA-BD-A3EP-Cancer,TCGA-BD-A3EP-Normal,TCGA-BD-A3ER-Cancer,TCGA-BW-A5NO-Cancer,TCGA-BW-A5NP-Cancer,TCGA-BW-A5NQ-Cancer,TCGA-CC-5258-Cancer,TCGA-CC-5259-Cancer,TCGA-CC-5260-Cancer,TCGA-CC-5261-Cancer,TCGA-CC-5262-Cancer,TCGA-CC-5263-Cancer,TCGA-CC-5264-Cancer,TCGA-CC-A123-Cancer,TCGA-CC-A1HT-Cancer,TCGA-CC-A3M9-Cancer,TCGA-CC-A3MA-Cancer,TCGA-CC-A3MB-Cancer,TCGA-CC-A3MC-Cancer,TCGA-CC-A5UC-Cancer,TCGA-CC-A5UD-Cancer,TCGA-CC-A5UE-Cancer,TCGA-CC-A7IE-Cancer,TCGA-CC-A7IF-Cancer,TCGA-CC-A7IG-Cancer,TCGA-CC-A7IH-Cancer,TCGA-CC-A7II-Cancer,TCGA-CC-A7IJ-Cancer,TCGA-CC-A7IK-Cancer,TCGA-CC-A7IL-Cancer,TCGA-CC-A8HS-Cancer,TCGA-CC-A8HT-Cancer,TCGA-CC-A8HU-Cancer,TCGA-CC-A8HV-Cancer,TCGA-CC-A9FS-Cancer,TCGA-CC-A9FU-Cancer,TCGA-CC-A9FV-Cancer,TCGA-CC-A9FW-Cancer,TCGA-DD-A113-Cancer,TCGA-DD-A113-Normal,TCGA-DD-A114-Cancer,TCGA-DD-A114-Normal,TCGA-DD-A115-Cancer,TCGA-DD-A116-Cancer,TCGA-DD-A116-Normal,TCGA-DD-A118-Cancer,TCGA-DD-A118-Normal,TCGA-DD-A119-Cancer,TCGA-DD-A119-Normal,TCGA-DD-A11A-Cancer,TCGA-DD-A11A-Normal,TCGA-DD-A11B-Cancer,TCGA-DD-A11B-Normal,TCGA-DD-A11C-Cancer,TCGA-DD-A11C-Normal,TCGA-DD-A11D-Cancer,TCGA-DD-A11D-Normal,TCGA-DD-A1EA-Cancer,TCGA-DD-A1EB-Cancer,TCGA-DD-A1EB-Normal,TCGA-DD-A1EC-Cancer,TCGA-DD-A1EC-Normal,TCGA-DD-A1ED-Cancer,TCGA-DD-A1EE-Cancer,TCGA-DD-A1EE-Normal,TCGA-DD-A1EF-Cancer,TCGA-DD-A1EG-Cancer,TCGA-DD-A1EG-Normal,TCGA-DD-A1EH-Cancer,TCGA-DD-A1EH-Normal,TCGA-DD-A1EI-Cancer,TCGA-DD-A1EI-Normal,TCGA-DD-A1EJ-Cancer,TCGA-DD-A1EJ-Normal,TCGA-DD-A1EK-Cancer,TCGA-DD-A1EL-Cancer,TCGA-DD-A1EL-Normal,TCGA-DD-A39V-Cancer,TCGA-DD-A39V-Normal,TCGA-DD-A39W-Cancer,TCGA-DD-A39W-Normal,TCGA-DD-A39X-Cancer,TCGA-DD-A39X-Normal,TCGA-DD-A39Y-Cancer,TCGA-DD-A39Z-Cancer,TCGA-DD-A39Z-Normal,TCGA-DD-A3A1-Cancer,TCGA-DD-A3A1-Normal,TCGA-DD-A3A2-Cancer,TCGA-DD-A3A2-Normal,TCGA-DD-A3A3-Cancer,TCGA-DD-A3A3-Normal,TCGA-DD-A3A4-Cancer,TCGA-DD-A3A4-Normal,TCGA-DD-A3A5-Cancer,TCGA-DD-A3A5-Normal,TCGA-DD-A3A6-Cancer,TCGA-DD-A3A6-Normal,TCGA-DD-A3A7-Cancer,TCGA-DD-A3A8-Cancer,TCGA-DD-A3A8-Normal,TCGA-DD-A3A9-Cancer,TCGA-DD-A4NA-Cancer,TCGA-DD-A4NB-Cancer,TCGA-DD-A4ND-Cancer,TCGA-DD-A4NE-Cancer,TCGA-DD-A4NF-Cancer,TCGA-DD-A4NG-Cancer,TCGA-DD-A4NH-Cancer,TCGA-DD-A4NI-Cancer,TCGA-DD-A4NL-Cancer,TCGA-DD-A4NN-Cancer,TCGA-DD-A4NO-Cancer,TCGA-DD-A4NP-Cancer,TCGA-DD-A4NQ-Cancer,TCGA-DD-A4NR-Cancer,TCGA-DD-A4NS-Cancer,TCGA-DD-A4NV-Cancer,TCGA-DD-A73A-Cancer,TCGA-DD-A73B-Cancer,TCGA-DD-A73C-Cancer,TCGA-DD-A73D-Cancer,TCGA-DD-A73E-Cancer,TCGA-DD-A73F-Cancer,TCGA-DD-A73G-Cancer,TCGA-DD-AA3A-Cancer,TCGA-DD-AAC8-Cancer,TCGA-DD-AAC9-Cancer,TCGA-DD-AACA-Cancer,TCGA-DD-AACB-Cancer,TCGA-DD-AACC-Cancer,TCGA-DD-AACD-Cancer,TCGA-DD-AACE-Cancer,TCGA-DD-AACF-Cancer,TCGA-DD-AACG-Cancer,TCGA-DD-AACH-Cancer,TCGA-DD-AACI-Cancer,TCGA-DD-AACJ-Cancer,TCGA-DD-AACK-Cancer,TCGA-DD-AACL-Cancer,TCGA-DD-AACN-Cancer,TCGA-DD-AACO-Cancer,TCGA-DD-AACP-Cancer,TCGA-DD-AACQ-Cancer,TCGA-DD-AACS-Cancer,TCGA-DD-AACT-Cancer,TCGA-DD-AACU-Cancer,TCGA-DD-AACV-Cancer,TCGA-DD-AACW-Cancer,TCGA-DD-AACX-Cancer,TCGA-DD-AACY-Cancer,TCGA-DD-AACZ-Cancer,TCGA-DD-AAD0-Cancer,TCGA-DD-AAD1-Cancer,TCGA-DD-AAD2-Cancer,TCGA-DD-AAD3-Cancer,TCGA-DD-AAD5-Cancer,TCGA-DD-AAD6-Cancer,TCGA-DD-AAD8-Cancer,TCGA-DD-AADA-Cancer,TCGA-DD-AADB-Cancer,TCGA-DD-AADC-Cancer,TCGA-DD-AADD-Cancer,TCGA-DD-AADF-Cancer,TCGA-DD-AADG-Cancer,TCGA-DD-AADI-Cancer,TCGA-DD-AADJ-Cancer,TCGA-DD-AADK-Cancer,TCGA-DD-AADL-Cancer,TCGA-DD-AADM-Cancer,TCGA-DD-AADN-Cancer,TCGA-DD-AADO-Cancer,TCGA-DD-AADP-Cancer,TCGA-DD-AADQ-Cancer,TCGA-DD-AADR-Cancer,TCGA-DD-AADS-Cancer,TCGA-DD-AADU-Cancer,TCGA-DD-AADV-Cancer,TCGA-DD-AADW-Cancer,TCGA-DD-AADY-Cancer,TCGA-DD-AAE0-Cancer,TCGA-DD-AAE1-Cancer,TCGA-DD-AAE2-Cancer,TCGA-DD-AAE3-Cancer,TCGA-DD-AAE4-Cancer,TCGA-DD-AAE6-Cancer,TCGA-DD-AAE7-Cancer,TCGA-DD-AAE9-Cancer,TCGA-DD-AAEA-Cancer,TCGA-DD-AAEB-Cancer,TCGA-DD-AAED-Cancer,TCGA-DD-AAEE-Cancer,TCGA-DD-AAEG-Cancer,TCGA-DD-AAEH-Cancer,TCGA-DD-AAEI-Cancer,TCGA-DD-AAEK-Cancer,TCGA-DD-AAVP-Cancer,TCGA-DD-AAVQ-Cancer,TCGA-DD-AAVR-Cancer,TCGA-DD-AAVS-Cancer,TCGA-DD-AAVU-Cancer,TCGA-DD-AAVV-Cancer,TCGA-DD-AAVW-Cancer,TCGA-DD-AAVX-Cancer,TCGA-DD-AAVY-Cancer,TCGA-DD-AAVZ-Cancer,TCGA-DD-AAW0-Cancer,TCGA-DD-AAW1-Cancer,TCGA-DD-AAW2-Cancer,TCGA-DD-AAW3-Cancer,TCGA-ED-A459-Cancer,TCGA-ED-A4XI-Cancer,TCGA-ED-A627-Cancer,TCGA-ED-A66X-Cancer,TCGA-ED-A66Y-Cancer,TCGA-ED-A7PX-Cancer,TCGA-ED-A7PY-Cancer,TCGA-ED-A7PZ-Cancer,TCGA-ED-A7XO-Cancer,TCGA-ED-A7XP-Cancer,TCGA-ED-A82E-Cancer,TCGA-ED-A8O5-Cancer,TCGA-ED-A8O6-Cancer,TCGA-ED-A97K-Cancer,TCGA-EP-A12J-Cancer,TCGA-EP-A12J-Normal,TCGA-EP-A26S-Cancer,TCGA-EP-A26S-Normal,TCGA-EP-A2KA-Cancer,TCGA-EP-A2KB-Cancer,TCGA-EP-A2KC-Cancer,TCGA-EP-A3JL-Cancer,TCGA-EP-A3RK-Cancer,TCGA-EP-A3RK-Normal,TCGA-ES-A2HS-Cancer,TCGA-ES-A2HT-Cancer,TCGA-ES-A2HT-Normal,TCGA-FV-A23B-Cancer,TCGA-FV-A23B-Normal,TCGA-FV-A2QQ-Cancer,TCGA-FV-A2QR-Cancer,TCGA-FV-A2QR-Normal,TCGA-FV-A3I0-Cancer,TCGA-FV-A3I0-Normal,TCGA-FV-A3I1-Cancer,TCGA-FV-A3I1-Normal,TCGA-FV-A3R2-Normal,TCGA-FV-A495-Cancer,TCGA-FV-A496-Cancer,TCGA-FV-A4ZP-Cancer,TCGA-FV-A4ZQ-Cancer,TCGA-G3-A25S-Cancer,TCGA-G3-A25T-Cancer,TCGA-G3-A25U-Cancer,TCGA-G3-A25V-Cancer,TCGA-G3-A25X-Cancer,TCGA-G3-A25Y-Cancer,TCGA-G3-A25Z-Cancer,TCGA-G3-A3CG-Cancer,TCGA-G3-A3CH-Cancer,TCGA-G3-A3CH-Normal,TCGA-G3-A3CI-Cancer,TCGA-G3-A3CJ-Cancer,TCGA-G3-A3CK-Cancer,TCGA-G3-A5SI-Cancer,TCGA-G3-A5SJ-Cancer,TCGA-G3-A5SK-Cancer,TCGA-G3-A5SL-Cancer,TCGA-G3-A5SM-Cancer,TCGA-G3-A6UC-Cancer,TCGA-G3-A7M5-Cancer,TCGA-G3-A7M6-Cancer,TCGA-G3-A7M7-Cancer,TCGA-G3-A7M8-Cancer,TCGA-G3-A7M9-Cancer,TCGA-G3-AAUZ-Cancer,TCGA-G3-AAV0-Cancer,TCGA-G3-AAV1-Cancer,TCGA-G3-AAV2-Cancer,TCGA-G3-AAV3-Cancer,TCGA-G3-AAV4-Cancer,TCGA-G3-AAV5-Cancer,TCGA-G3-AAV6-Cancer,TCGA-G3-AAV7-Cancer,TCGA-GJ-A3OU-Cancer,TCGA-GJ-A6C0-Cancer,TCGA-GJ-A9DB-Cancer,TCGA-HP-A5MZ-Cancer,TCGA-HP-A5N0-Cancer,TCGA-K7-A5RF-Cancer,TCGA-K7-A5RG-Cancer,TCGA-K7-A6G5-Cancer,TCGA-K7-AAU7-Cancer,TCGA-KR-A7K0-Cancer,TCGA-KR-A7K2-Cancer,TCGA-KR-A7K7-Cancer,TCGA-KR-A7K8-Cancer,TCGA-LG-A6GG-Cancer,TCGA-LG-A9QC-Cancer,TCGA-LG-A9QD-Cancer,TCGA-MI-A75C-Cancer,TCGA-MI-A75E-Cancer,TCGA-MI-A75G-Cancer,TCGA-MI-A75H-Cancer,TCGA-MI-A75I-Cancer,TCGA-MR-A520-Cancer,TCGA-MR-A8JO-Cancer,TCGA-NI-A4U2-Cancer,TCGA-NI-A8LF-Cancer,TCGA-O8-A75V-Cancer,TCGA-PD-A5DF-Cancer,TCGA-QA-A7B7-Cancer,TCGA-RC-A6M3-Cancer,TCGA-RC-A6M4-Cancer,TCGA-RC-A6M5-Cancer,TCGA-RC-A6M6-Cancer,TCGA-RC-A7S9-Cancer,TCGA-RC-A7SB-Cancer,TCGA-RC-A7SF-Cancer,TCGA-RC-A7SH-Cancer,TCGA-RC-A7SK-Cancer,TCGA-RG-A7D4-Cancer,TCGA-T1-A6J8-Cancer,TCGA-UB-A7MA-Cancer,TCGA-UB-A7MB-Cancer,TCGA-UB-A7MC-Cancer,TCGA-UB-A7MD-Cancer,TCGA-UB-A7ME-Cancer,TCGA-UB-A7MF-Cancer,TCGA-UB-AA0U-Cancer,TCGA-UB-AA0V-Cancer,TCGA-WJ-A86L-Cancer,TCGA-WQ-A9G7-Cancer,TCGA-WQ-AB4B-Cancer,TCGA-WX-AA44-Cancer,TCGA-WX-AA46-Cancer,TCGA-WX-AA47-Cancer,TCGA-XR-A8TC-Cancer,TCGA-XR-A8TD-Cancer,TCGA-XR-A8TE-Cancer,TCGA-XR-A8TF-Cancer,TCGA-XR-A8TG-Cancer,TCGA-YA-A8S7-Cancer,TCGA-ZP-A9CV-Cancer,TCGA-ZP-A9CY-Cancer,TCGA-ZP-A9CZ-Cancer,TCGA-ZP-A9D0-Cancer,TCGA-ZP-A9D1-Cancer,TCGA-ZP-A9D2-Cancer,TCGA-ZP-A9D4-Cancer,TCGA-ZS-A9CD-Cancer,TCGA-ZS-A9CE-Cancer,TCGA-ZS-A9CF-Cancer,TCGA-ZS-A9CG-Cancer
Bcells,0.000175373624280385,0.0018957544413225602,0.00128956426216817,0.00200338184972324,1.52065636588524e-06,7.26951721003794e-07,0.000595837214026432,0.0193981575683704,0.0005848293423983639,0.0013481419348846,2.8973485119697203e-06,0.00213910894971629,0.0134382263548915,7.533117675186791e-06,0.00111034717828392,0.00330281754839768,0.000403372224710098,0.00128551079841654,2.52183731238638e-06,0.000121428808344006,0.000200598967545227,0.00122863772667159,0.000161411746142622,0.000918718688017876,9.11701589827664e-07,0.0203786893972411,1.2261862523501198e-07,0.000502942411267548,0.000566791403355031,0.0026291806563534,3.3567433710941603e-06,4.19615297252565e-07,0.00229309669693025,8.833361732451691e-06,7.4405159321871095e-06,0.00012389143496405902,7.7496387252209e-06,0.00322763665327781,0.00178958149934925,0.0021082976453111,0.0576034281972127,0.00124600670448872,1.2076787011519197e-07,0.00230691720581402,0.00261254132851588,0.0006289141192525549,0.00458211810424174,1.7738559543503e-05,0.0011361803517751698,3.53525843776505e-05,0.0010963935129688698,0.0023204954295125303,3.7498415580527e-06,1.6182252486084102e-05,0.0007451008719878809,0.00143593839021763,0.00163665722667976,0.000827078601347472,0.0189025316063629,0.00022686082493841403,1.6359050999718697e-05,9.02888275546904e-06,0.000542359544800737,0.007560859261753059,0.000194690645371147,1.08744589472458e-08,0.0024429557417836897,0.0164766010227842,1.1981272262383001e-06,0.00112462885803942,0.000304640023577446,1.81695992412127e-06,0.0029734549040823103,2.81919659024984e-06,0.00265180446331761,9.43287353547226e-05,6.37220853096551e-07,0.00114270039019777,0.00249718441854415,1.3929918939861402e-05,1.52748864140295e-05,8.628810917010471e-06,0.000188580531562114,7.95610877556917e-05,0.00232849892970579,0.00423938936885274,0.0009623904549760311,1.7803606110797103e-07,0.00234465645611658,5.20551537519254e-06,1.30047354105953e-05,8.74712139642141e-06,0.000151992361881033,0.000865666287635489,2.08647689600332e-06,0.00215201814497442,0.000532873084719748,1.1295361814537699e-05,0.0215394995605982,0.00390421980808283,0.00026706652582895497,1.127985244083e-05,0.0007896023916746,2.3114853963628302e-05,3.64180426203894e-06,4.77124400900004e-05,0.000685564538157398,0.10248280882097802,1.31022709557468e-06,0.00203236719408685,0.000243775622939769,0.000663668213024253,5.958501144319921e-07,8.0761828692616e-07,0.00926403923240985,0.00655596543926622,2.29433541467617e-05,0.000366467774071281,0.00367818202829723,0.000572794027098376,0.0008365057067401299,0.00121934594366819,0.00939616640836718,0.0100993220517134,0.00471165226424523,0.00147789528560451,0.00204821712819654,0.000968603149691908,6.839658748001739e-05,7.285145181643291e-05,0.00181834676033067,2.4509899430122e-05,0.0010542278981979,1.47691628280734e-05,0.00011713375746931,0.000370750092867216,8.15553374384931e-05,0.00364431974617448,0.0011415849113843,1.63367233033855e-06,0.00261494867085922,7.72936130920794e-05,0.000411563476638511,0.000673877048479319,0.0007739713014853469,0.00244629146499453,0.0031048328753409,0.0010233116091023199,2.8176089583686602e-05,0.00409498173534892,0.000609902172737273,0.00596039590838883,0.00024901656697786203,5.03276468013976e-06,0.00442273169960082,0.00310688376128661,0.00011071623922593502,6.51254127891014e-05,0.0019701662489445,7.181165797666379e-05,0.00877429285355571,0.0009543215055248651,0.0034941560769739897,1.42887361931594e-06,0.00108240110509707,0.000579080415183071,3.76894807226059e-07,9.93618354146076e-05,5.64652854967073e-06,4.31383594374649e-05,0.000303297478678107,2.7185814144206602e-05,3.4937365712644203e-06,0.00406770659186016,0.0049589238916578895,0.00145529037511816,0.0012726985562751699,8.47037691490807e-05,0.000709545314293655,3.5755380708122e-06,0.00143370358601661,0.000849008599637605,0.000335565404121328,0.00247884103965085,0.00145328882438363,0.00360680133197564,0.00351793806774899,0.0139263332460784,0.028280779788224998,2.0245702472313002e-05,2.14569302382177e-05,2.7027457246014398e-05,1.9577013676037e-05,0.000275785902166493,4.75523746675224e-05,0.000721051706286971,0.00321354430651981,0.00703663168412062,0.00469613512584776,1.71116725220895e-05,0.0008942225725703471,1.9147357137509e-05,1.4571959966760998e-05,0.0009129769574334119,0.000575498040915349,5.73324993980797e-05,0.000942725672580224,7.827624266907091e-05,7.11322480151968e-07,0.00695402765437674,0.000157144165005347,0.0231814767415518,8.78734764982245e-06,0.00039974804092829304,0.022250984090468,3.32085558181836e-05,0.000235802212670815,0.0023456257079630897,0.0140469874553207,0.00224521492839798,0.0027662712905895397,0.000134129296058187,6.4507246878582496e-06,0.007040497598359841,2.4555129710461604e-05,0.0038709408784068297,0.000269380104160977,0.000110952013034426,0.00866359453674937,0.000536353250510867,0.00183739713921908,6.471266918512169e-07,0.0005499988124007379,0.0056228199099831,0.000285126914807004,0.00537247834405516,0.00435392461921629,5.7262639771805894e-05,0.0018611176627363198,0.00116104568399557,0.0014461517209419,8.2160386583748e-06,8.44505759017225e-05,0.000180502655211943,0.00017045148719498,6.1055411803239e-05,0.000549579069154551,3.7011513095993104e-05,0.00100795530578726,1.52942805971365e-05,0.00124313459932224,4.43944495028627e-06,0.000128732190191844,0.0121018579420073,3.97779128750531e-05,0.0419749063618689,0.00305471355673532,0.00028423087493702404,0.00146657505496535,0.0006661169082055861,0.00175311550229812,0.00017067709028966102,1.5070112363167e-06,2.4110791776907898e-05,0.0008417342776915349,0.0009466518689967189,4.04335586655859e-06,2.3378162720613798e-07,0.000233201422218608,0.000208935620916042,0.00326247557267387,4.063140237414529e-05,6.980010081442619e-06,0.000200115782995959,9.7519674779291e-08,0.000503511241054599,1.59748010797362e-05,0.000200022035399345,0.00385319862311508,0.000498041025679105,0.000317725870505128,0.00266030103188756,0.000488444639481722,0.000977780347412304,0.0023768175135947603,6.7926402288179e-06,0.00162357832741639,4.50294932332142e-06,0.00132598808319813,0.0009695293247794151,0.00671721087404449,4.7296194759189396e-07,6.22033791953208e-05,0.000631846453402614,0.00150072656028799,0.00129129904268754,0.00198680548283238,0.0014395343155428901,1.0622892533457099e-05,0.00110153629414508,0.0025865297869249898,0.00138539905095284,0.000854329892617357,0.0016105267358610198,0.000399294715140249,5.95866555365464e-07,0.0249488674971556,0.000190362898213311,0.0129123975953126,0.12449826468213199,0.0028795550605520102,0.000436878775098724,0.000367575063958585,0.0018469546960252102,0.00295192468535056,5.2144504221677495e-06,0.000462254189284087,6.60975736691737e-06,0.00158337013619275,0.00337945517106403,0.00158352874216663,0.0029692985200249398,1.6339233403766502e-07,0.00669562247473163,5.5698306415275295e-05,0.000217554292360196,0.0014611560453387199,0.000287713631541392,0.0008127044053913559,0.00866737805918596,3.7271484106540495e-06,0.000745111650346916,0.00332102844419592,4.8969163496554706e-05,6.76506637613891e-05,0.0012225876450519,3.05124604525589e-05,0.0105866469180959,0.00038644760145546697,0.00231621093001476,0.0005376677060639639,0.00218454691007337,0.0028713323992447,0.000677530134357433,7.79811920217518e-06,8.59799130758796e-06,0.0005563563607277349,0.0515735027958475,0.0158595148334754,2.45505122101073e-05,0.00142198439582386,0.000154571585830679,2.58776646320387e-05,0.00291581737484809,0.00379145356677694,0.0012744305090407301,8.419774139855391e-07,1.11891478348327e-05,0.00040806936546052203,0.00236740387612066,0.000168759925905332,0.00185621511322451,0.00106191951501399,2.44758230465302e-05,0.00482856473355735,0.000608448694037716,0.00295425932879287,6.427016473443759e-05,0.000756974935542849,0.00046780259134662,0.0038300354210812795,0.000946746152566468,0.00231476594451384,0.00134901899526778,0.00243150762723792,0.00155838818522349,0.000532683447895844,0.000246845441769896,4.07900605165449e-06,0.000705339831150775,0.000397927074676637,1.67181792415002e-06,3.5574571400640295e-06,0.000808393954415043,0.00272649537252567,0.00862480874697845,0.00336322823071508,1.72472943172323e-05,1.51426540697981e-06,0.000591473655153125,0.0018686766366128602,0.000455190917178355,0.000278320848146318,0.000629376228697029,0.0004939423482253549,0.000509754861952596,0.00331855683046177,0.0038711747065617204,0.000990445382174164,5.175987225086e-06,0.000649273285698029,0.000872573439019134,3.46553321098097e-06,0.00179846327050851,5.96655157626028e-06,1.99323218865046e-05,0.00579214683498493,8.154717595844359e-05,0.00133610746892628,1.8018349505412302e-05,0.00110711505162734,0.000756606938766734
