,TCGA-2K-A9WE-Cancer,TCGA-2Z-A9J1-Cancer,TCGA-2Z-A9J2-Cancer,TCGA-2Z-A9J3-Cancer,TCGA-2Z-A9J5-Cancer,TCGA-2Z-A9J6-Cancer,TCGA-2Z-A9J7-Cancer,TCGA-2Z-A9J8-Cancer,TCGA-2Z-A9JD-Cancer,TCGA-2Z-A9JE-Cancer,TCGA-2Z-A9JG-Cancer,TCGA-2Z-A9JI-Cancer,TCGA-2Z-A9JJ-Cancer,TCGA-2Z-A9JK-Cancer,TCGA-2Z-A9JL-Cancer,TCGA-2Z-A9JN-Cancer,TCGA-2Z-A9JO-Cancer,TCGA-2Z-A9JP-Cancer,TCGA-2Z-A9JQ-Cancer,TCGA-2Z-A9JR-Cancer,TCGA-2Z-A9JS-Cancer,TCGA-2Z-A9JT-Cancer,TCGA-4A-A93W-Cancer,TCGA-4A-A93X-Cancer,TCGA-4A-A93Y-Cancer,TCGA-5P-A9JU-Cancer,TCGA-5P-A9JV-Cancer,TCGA-5P-A9JW-Cancer,TCGA-5P-A9JY-Cancer,TCGA-5P-A9JZ-Cancer,TCGA-5P-A9K0-Cancer,TCGA-5P-A9K2-Cancer,TCGA-5P-A9K3-Cancer,TCGA-5P-A9K4-Cancer,TCGA-5P-A9K8-Cancer,TCGA-5P-A9K9-Cancer,TCGA-5P-A9KA-Cancer,TCGA-5P-A9KC-Cancer,TCGA-5P-A9KE-Cancer,TCGA-5P-A9KF-Cancer,TCGA-5P-A9KH-Cancer,TCGA-A4-7286-Cancer,TCGA-A4-7287-Cancer,TCGA-A4-7288-Cancer,TCGA-A4-7583-Cancer,TCGA-A4-7584-Cancer,TCGA-A4-7585-Cancer,TCGA-A4-7732-Cancer,TCGA-A4-7734-Cancer,TCGA-A4-7828-Cancer,TCGA-A4-7915-Cancer,TCGA-A4-7996-Cancer,TCGA-A4-7997-Cancer,TCGA-A4-8098-Cancer,TCGA-A4-8310-Cancer,TCGA-A4-8311-Cancer,TCGA-A4-8312-Cancer,TCGA-A4-8515-Cancer,TCGA-A4-8516-Cancer,TCGA-A4-8517-Cancer,TCGA-A4-8630-Cancer,TCGA-A4-A48D-Cancer,TCGA-A4-A4ZT-Cancer,TCGA-A4-A57E-Cancer,TCGA-A4-A5DU-Cancer,TCGA-A4-A5XZ-Cancer,TCGA-A4-A5Y0-Cancer,TCGA-A4-A5Y1-Cancer,TCGA-A4-A6HP-Cancer,TCGA-A4-A772-Cancer,TCGA-A4-A7UZ-Cancer,TCGA-AL-3466-Cancer,TCGA-AL-3467-Cancer,TCGA-AL-3468-Cancer,TCGA-AL-3472-Cancer,TCGA-AL-3473-Cancer,TCGA-AL-7173-Cancer,TCGA-AL-A5DJ-Cancer,TCGA-AT-A5NU-Cancer,TCGA-B1-5398-Cancer,TCGA-B1-7332-Cancer,TCGA-B1-A47M-Cancer,TCGA-B1-A47N-Cancer,TCGA-B1-A47O-Cancer,TCGA-B1-A654-Cancer,TCGA-B1-A655-Cancer,TCGA-B1-A656-Cancer,TCGA-B1-A657-Cancer,TCGA-B3-3925-Cancer,TCGA-B3-3926-Cancer,TCGA-B3-4103-Cancer,TCGA-B3-4104-Cancer,TCGA-B3-A6W5-Cancer,TCGA-B9-4113-Cancer,TCGA-B9-4115-Cancer,TCGA-B9-4116-Cancer,TCGA-B9-4117-Cancer,TCGA-B9-4617-Cancer,TCGA-B9-5155-Cancer,TCGA-B9-5156-Cancer,TCGA-B9-7268-Cancer,TCGA-B9-A44B-Cancer,TCGA-B9-A5W7-Cancer,TCGA-B9-A5W8-Cancer,TCGA-B9-A5W9-Cancer,TCGA-B9-A69E-Cancer,TCGA-B9-A8YH-Cancer,TCGA-B9-A8YI-Cancer,TCGA-BQ-5875-Cancer,TCGA-BQ-5876-Cancer,TCGA-BQ-5877-Cancer,TCGA-BQ-5878-Cancer,TCGA-BQ-5879-Cancer,TCGA-BQ-5880-Cancer,TCGA-BQ-5881-Cancer,TCGA-BQ-5882-Cancer,TCGA-BQ-5883-Cancer,TCGA-BQ-5884-Cancer,TCGA-BQ-5885-Cancer,TCGA-BQ-5886-Cancer,TCGA-BQ-5887-Cancer,TCGA-BQ-5888-Cancer,TCGA-BQ-5889-Cancer,TCGA-BQ-5890-Cancer,TCGA-BQ-5891-Cancer,TCGA-BQ-5892-Cancer,TCGA-BQ-5893-Cancer,TCGA-BQ-5894-Cancer,TCGA-BQ-7044-Cancer,TCGA-BQ-7045-Cancer,TCGA-BQ-7046-Cancer,TCGA-BQ-7048-Cancer,TCGA-BQ-7049-Cancer,TCGA-BQ-7051-Cancer,TCGA-BQ-7053-Cancer,TCGA-BQ-7056-Cancer,TCGA-BQ-7058-Cancer,TCGA-BQ-7059-Cancer,TCGA-BQ-7060-Cancer,TCGA-BQ-7061-Cancer,TCGA-BQ-7062-Cancer,TCGA-DW-5560-Cancer,TCGA-DW-5561-Cancer,TCGA-DW-7834-Cancer,TCGA-DW-7836-Cancer,TCGA-DW-7837-Cancer,TCGA-DW-7838-Cancer,TCGA-DW-7839-Cancer,TCGA-DW-7840-Cancer,TCGA-DW-7841-Cancer,TCGA-DZ-6132-Cancer,TCGA-DZ-6133-Cancer,TCGA-DZ-6134-Cancer,TCGA-DZ-6135-Cancer,TCGA-EV-5901-Cancer,TCGA-EV-5902-Cancer,TCGA-EV-5903-Cancer,TCGA-F9-A4JJ-Cancer,TCGA-F9-A7Q0-Cancer,TCGA-F9-A7VF-Cancer,TCGA-F9-A8NY-Cancer,TCGA-F9-A97G-Cancer,TCGA-G7-6789-Cancer,TCGA-G7-6790-Cancer,TCGA-G7-6792-Cancer,TCGA-G7-6793-Cancer,TCGA-G7-6795-Cancer,TCGA-G7-6796-Cancer,TCGA-G7-6797-Cancer,TCGA-G7-7501-Cancer,TCGA-G7-7502-Cancer,TCGA-G7-A4TM-Cancer,TCGA-G7-A8LB-Cancer,TCGA-G7-A8LC-Cancer,TCGA-G7-A8LD-Cancer,TCGA-G7-A8LE-Cancer,TCGA-GL-6846-Cancer,TCGA-GL-7773-Cancer,TCGA-GL-7966-Cancer,TCGA-GL-8500-Cancer,TCGA-GL-A4EM-Cancer,TCGA-GL-A59R-Cancer,TCGA-GL-A59T-Cancer,TCGA-GL-A9DC-Cancer,TCGA-GL-A9DD-Cancer,TCGA-GL-A9DE-Cancer,TCGA-HE-7129-Cancer,TCGA-HE-7130-Cancer,TCGA-HE-A5NF-Cancer,TCGA-HE-A5NH-Cancer,TCGA-HE-A5NI-Cancer,TCGA-HE-A5NJ-Cancer,TCGA-HE-A5NK-Cancer,TCGA-HE-A5NL-Cancer,TCGA-IA-A40U-Cancer,TCGA-IA-A40X-Cancer,TCGA-IA-A40Y-Cancer,TCGA-IA-A83S-Cancer,TCGA-IA-A83T-Cancer,TCGA-IA-A83V-Cancer,TCGA-IA-A83W-Cancer,TCGA-IZ-8195-Cancer,TCGA-IZ-8196-Cancer,TCGA-IZ-A6M8-Cancer,TCGA-IZ-A6M9-Cancer,TCGA-J7-8537-Cancer,TCGA-J7-A8I2-Cancer,TCGA-KV-A6GD-Cancer,TCGA-KV-A6GE-Cancer,TCGA-KV-A74V-Cancer,TCGA-MH-A55W-Cancer,TCGA-MH-A55Z-Cancer,TCGA-MH-A560-Cancer,TCGA-MH-A561-Cancer,TCGA-MH-A562-Cancer,TCGA-MH-A854-Cancer,TCGA-MH-A855-Cancer,TCGA-MH-A856-Cancer,TCGA-MH-A857-Cancer,TCGA-O9-A75Z-Cancer,TCGA-P4-A5E6-Cancer,TCGA-P4-A5E7-Cancer,TCGA-P4-A5E8-Cancer,TCGA-P4-A5EA-Cancer,TCGA-P4-A5EB-Cancer,TCGA-P4-A5ED-Cancer,TCGA-P4-AAVL-Cancer,TCGA-P4-AAVM-Cancer,TCGA-P4-AAVO-Cancer,TCGA-PJ-A5Z8-Cancer,TCGA-PJ-A5Z9-Cancer,TCGA-Q2-A5QZ-Cancer,TCGA-SX-A71R-Cancer,TCGA-SX-A71S-Cancer,TCGA-SX-A71U-Cancer,TCGA-SX-A71V-Cancer,TCGA-SX-A71W-Cancer,TCGA-SX-A7SL-Cancer,TCGA-SX-A7SM-Cancer,TCGA-SX-A7SN-Cancer,TCGA-SX-A7SO-Cancer,TCGA-SX-A7SP-Cancer,TCGA-SX-A7SQ-Cancer,TCGA-SX-A7SR-Cancer,TCGA-SX-A7SS-Cancer,TCGA-SX-A7SU-Cancer,TCGA-UN-AAZ9-Cancer,TCGA-UZ-A9PJ-Cancer,TCGA-UZ-A9PK-Cancer,TCGA-UZ-A9PL-Cancer,TCGA-UZ-A9PM-Cancer,TCGA-UZ-A9PN-Cancer,TCGA-UZ-A9PO-Cancer,TCGA-UZ-A9PP-Cancer,TCGA-UZ-A9PQ-Cancer,TCGA-UZ-A9PR-Cancer,TCGA-UZ-A9PS-Cancer,TCGA-UZ-A9PU-Cancer,TCGA-UZ-A9PV-Cancer,TCGA-UZ-A9PX-Cancer,TCGA-UZ-A9PZ-Cancer,TCGA-UZ-A9Q0-Cancer,TCGA-UZ-A9Q1-Cancer,TCGA-V9-A7HT-Cancer,TCGA-WN-A9G9-Cancer,TCGA-WN-AB4C-Cancer,TCGA-Y8-A894-Cancer,TCGA-Y8-A895-Cancer,TCGA-Y8-A896-Cancer,TCGA-Y8-A897-Cancer,TCGA-Y8-A898-Cancer,TCGA-Y8-A8RY-Cancer,TCGA-Y8-A8RZ-Cancer,TCGA-Y8-A8S1-Cancer
tRF-16-1SS2P4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9728238528124867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.457468979236373,0.0,0.0,0.0,0.0,0.0,1.1231144936491904,0.0,0.0,0.0,0.0,1.2836358237590229,0.0,0.0,1.0677106265814627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5420737667704763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7405121122154292,0.8985041631289545,0.0,0.0,1.3906327161532588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7150660572339008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.060318877584941,0.0,0.0,0.0,0.0,2.02939464661769,0.0,3.569399119193969,0.0,0.0,0.0,0.0,1.6301929379837898,0.0,1.6277906127666846,0.4943274015565185,0.0,0.0,0.884529881380535,0.0,2.743075931519777,0.8679724004931173,0.0,0.2353333206425736,0.0,0.3453371884342327,0.0,0.0,1.5476248635993874,0.0,0.0,2.119912466203558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2763821403015685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1446447114206506,0.0,0.0,0.0,0.0,1.4881463186758779,1.1982838319574078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9258500091522889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5538270897982285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9398231565779552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3063428200939038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-2RJO01B,2.1473507370914926,2.8453979901460715,3.9140495025034743,0.7329429451482383,2.4134354800919886,2.885890567397532,0.31911626846744257,2.7903454522008997,4.320644158117951,1.1737644590813,2.6428538054905966,0.44104833791645115,1.107851549308497,0.0,0.841705874119457,4.576155772525205,7.010587098160012,2.877329783850179,2.1995131036086506,1.5244421707535851,1.201698895210375,3.0099687843170004,2.1067381033733534,2.448640650625057,1.8866734572760802,0.1963493121064035,2.601362637143413,1.676978667319762,2.735322192833985,4.3656415988068025,5.42360961849868,1.643962910485079,1.383369326063147,1.6335664613277416,1.8047367757872874,1.1177023658062595,2.2101992908674286,0.37389193678171995,2.0251717937460976,0.35247932724844516,2.8856844325879805,4.042327857503289,2.2614755150185735,5.02360190843074,2.309300574204302,3.183937936440269,3.371411058382186,2.4861664721663006,0.0,0.6197700456876558,3.12240684058483,1.843708401834698,0.0,2.387147136130411,0.0,1.8253191891651754,1.0576035930628522,1.6927656385048797,4.426247527890036,4.70903243948769,1.717820803252895,3.1194102407041644,4.189861313357763,2.1408290399426906,0.0,2.514201935211297,3.1763560654538,0.0,0.0,0.0,0.0,0.0,2.6509140741891937,3.6785539869827195,0.0,0.0,2.371156957956763,0.0,2.147350737091496,2.3327280353433983,1.7528509920314543,0.0,1.8689632983672504,2.41318387318778,1.2791773047203616,3.9220654308265877,3.733971146990875,2.073558756045814,0.0,2.8991958511681784,2.552022876741972,0.0,2.5504633645060686,0.0,3.063079957927334,0.0,0.0,2.8561589453533247,2.207550445330796,2.5572209406982145,1.7731406964555203,0.0,0.0,0.0,3.282688773012771,3.9831653356263765,1.792868710952873,5.009224077829288,4.7883036774959,1.5243296555686279,0.0,0.6381495551257923,0.2575991886845252,4.6261065833234305,5.6905900067263335,0.0,2.573346061430325,2.2526563314609622,1.1393951963085591,4.3995326582183,0.0,2.271105368560741,0.8170486256993665,3.5785400659876347,0.0,3.7967646320346438,0.5806370964705843,1.102096654885585,2.699218253196306,3.4099680228018134,3.646986942580037,3.2823934720532177,0.47702138523743864,0.0,4.065128652018305,3.0793085889973573,2.617797971811079,1.2602149286995468,4.6124079679752725,2.243092808580374,2.170974666772226,3.209844753942439,4.097750175917159,2.981545739127419,0.19265125996697666,2.5535773336518495,0.8907215338622352,2.4270503885659163,0.0,2.305462578801008,2.4762561809731327,3.4984251130982704,2.749836581926432,1.8960629243998488,1.0719701362051595,3.172322106633697,2.197759968435631,2.19614265610186,1.9897535648882587,3.188795753787541,1.8542927955198065,1.5077689151600124,0.9461323615707757,3.4827744270248564,4.413148330441612,1.2284254885331858,0.529094730208238,3.480654375150485,0.0,3.1429835231138634,4.008817911172518,0.0,3.626359193138048,4.180033105197193,0.0,2.137297648699903,3.743140084730105,1.002477139740294,0.0,1.0021398618888588,5.349955655702638,0.0,2.8630409531176326,0.5797190541873167,1.8047608593088607,4.08188085823722,2.671050887635113,0.0,5.173589845150167,2.800268347192774,3.141694271422672,0.0,0.0,2.785822703276989,2.452131067887373,3.380299159823155,1.3373502326988875,4.63162453572121,2.7142895409904786,0.0,1.0362789345560566,4.118615650644598,0.7457600105221593,3.060319267851512,0.0,0.0,0.0,2.9979747045888048,0.0,2.8634827780699,0.0,1.9109774310202468,5.373634613909709,0.0,1.2134135988694876,2.2035626740203016,3.7779918741640603,0.8311625331854017,3.965388560121706,0.0,0.0,4.439579723119937,2.1953264276543587,0.0,2.5662892584293413,2.53166291531971,0.0,4.436674912708941,1.709194934335349,1.8989636845904945,1.6983569517416175,0.0,0.0,2.579549667508464,1.4323577752876107,4.458525680219271,3.2393453810141,2.7433990084316475,2.0742526760687605,0.0,2.9222987081890803,2.9556107060685908,0.8242175248463007,1.8071703262743795,3.150755656421187,2.217727402570553,2.147350737091496,1.3786254589916611,2.850813085053411,0.2890612507394525,2.4755202772551472,1.8990520497032353,4.403885791531817,2.035693028273782,0.0,2.096567823118941,2.9139255583206713,2.6253537259009696,1.4146897890569445,1.0902186848660373,2.1982903578151287,1.176115414531767,5.983470336589372,2.147350737091496,0.4797183136659926,3.814983160516996,2.6971462374233273,1.4980150681881246,2.204560148978405,2.122803549402471,3.078296133097716,0.7810435623692601,1.0707976856070374,4.6397888850497475
tRF-16-6INB8PD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3708429043875225,2.1110214665162657,0.0,0.0,0.9081178777586754,0.4611625471674646,0.0,0.452208097064303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3545120783131495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6719122790049434,1.5797979365692771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36689196712965105,0.14049391145440493,2.328186135924984,0.0,0.0,1.7039031442186499,0.0,1.099402700907452,0.0,1.5322806545926317,1.3432706088276696,1.8771920674808371,0.0869200986193833,1.7663212239250101,2.242330475333156,0.5425469418886101,0.0,0.0,0.0,0.0,1.2708794046137788,0.0,0.0,0.8288382801933868,0.0,0.0,1.372662086121057,0.524448379649718,0.5908128622040261,0.7493500858261575,0.0,0.861095605048819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1062265248946999,0.0,0.6756578735428664,0.6343368139372483,0.6385225858509517,0.0,0.0,0.9454919811999178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-8647O5D,0.13578445264299713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2032632599020512,0.0,1.1932445040770567,0.0,1.0974984397286482,0.8864461189795558,0.0,1.8675273960608731,2.8392340171943786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.193514467960825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3966546335554284,0.6027528801678173,0.0,2.0992581602834366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.847511064970666,1.4380539743060874,0.0,0.0,0.0,0.0,0.0,0.0,0.853199428500329,0.0,0.3501311648677634,0.0,0.0,1.9290725715690429,0.7559656093440266,1.454722317097358,0.3571953434375998,0.0,0.0,0.0,0.5383788142268379,0.0,1.4559193261192642,1.8844292721952982,0.0,0.0,0.0,0.6652190772257938,3.4299733867825846,1.9005608779745484,0.0,0.0,0.35842012575754945,0.338870132192881,0.0,0.0,2.2819949735362766,0.0,0.0,3.0317758840512576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4282473142854264,0.0,0.8237010609521147,0.0,0.5245588667423753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9175921577875839,0.0,1.7027022987342086,0.0,1.7189775224257808,0.034535057117723936,0.13089188144365366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5933140515983504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8103971811797186,0.12432315198210733,1.9021278066709493,0.0,1.1026621408870414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8415459614592773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5108450748920355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-86N7O5D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5198626248181704,0.0,1.431046046244954,0.0,0.0,1.1889968581400716,0.0,1.0287609128661963,1.781859047795973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8269403256142085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3179201017271267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.017797449396211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4718940219290369,0.0,0.0,0.0,0.0,1.343218299273714,1.081599920094631,0.5706615894903504,0.0,0.0,0.0,0.0,0.3115940464160347,0.0,0.8508485973019628,1.6169693947830166,0.0,0.0,0.0,0.0,3.257861912501457,2.655499581643896,0.0,0.0545673026164525,0.0,0.35969714634068195,0.0,0.0,1.6806891354046385,0.0,0.0,2.3293566813902937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.444897872220392,0.0,1.8179364769518769,0.0,0.7291818627089008,0.0,0.3825894588671948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.293964057166992,0.0,1.6457943721041197,0.0,0.78797869716862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000108251669986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168944908506866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-BZOS4YB,0.2684722453880718,1.7690600829101444,0.3165075529980154,0.47520529901707415,0.607919221362313,0.0,0.0,0.0,1.4079794828717889,0.0,0.0,1.0536902521092937,0.0,0.0,0.0,0.0,1.4416798080246465,0.0,0.0,0.0,0.0,0.0,0.0,0.9480363045912815,0.0,0.0,0.0,0.0,0.0,0.0,0.8190839888963527,0.0,0.8289994577614349,0.0,1.4860084498833612,0.0,0.0,0.0,1.9225940314645635,0.0,1.9360911057607058,0.7153599331431781,2.7819470513634803,0.0,0.0,1.9115000589597246,0.0,0.7762655445629256,0.0,0.0,1.036574438164429,0.0,0.0,1.320046660941484,1.009117565003379,0.0,0.0,0.0,0.0,0.7476139951726257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5920508491914298,1.2981025319823036,0.0,0.0,0.0,0.0,1.0000002046134413,0.0,0.0,1.1941433875820489,0.0,0.0,0.0,3.2375565268104336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5217964853577242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.537336888361587,0.0,0.0,0.0,0.0,2.98491081653329,5.330615176184303,0.0,0.0,0.006745532440452277,0.0,1.2972481421091588,0.48801024565990464,0.2833326778019803,0.0,1.7583820559774603,0.0,0.0,0.0,0.7868970597786914,6.4052847711237275,2.661567035265733,1.7752574379668722,0.0,0.0,0.0,0.0,0.3566923720986916,3.69734913935056,0.0,0.0,1.1115954933385743,0.0,0.0,1.488167097418163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7374216532014313,0.0,0.9546065643736543,0.0,2.316106191794554,0.0,0.895634576492849,0.0,0.0,2.419564299999349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5471234815168526,0.0,0.0,0.0,0.0,0.0,0.0,0.8322601677949458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.986202212354223,0.21692260781595285,2.3213955782959204,0.0,0.2966828552286156,0.0,2.0551550062405277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.859714436701194,0.0,0.692371884902862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2128714294792884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4797257416489962,0.0,0.0,0.0,0.0,1.4181113915335828,0.0,0.0,0.0,0.0,0.0,0.0,0.7991365683782503,0.0,2.0379234279653677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.150030699371512
