,TCGA-4P-AA8J-Cancer,TCGA-BA-4074-Cancer,TCGA-BA-4076-Cancer,TCGA-BA-4078-Cancer,TCGA-BA-5151-Cancer,TCGA-BA-5152-Cancer,TCGA-BA-5153-Cancer,TCGA-BA-5555-Cancer,TCGA-BA-5556-Cancer,TCGA-BA-5557-Cancer,TCGA-BA-5558-Cancer,TCGA-BA-5559-Cancer,TCGA-BA-6869-Cancer,TCGA-BA-6870-Cancer,TCGA-BA-6871-Cancer,TCGA-BA-6872-Cancer,TCGA-BA-6873-Cancer,TCGA-BA-7269-Cancer,TCGA-BA-A4IF-Cancer,TCGA-BA-A4IG-Cancer,TCGA-BA-A4IH-Cancer,TCGA-BA-A4II-Cancer,TCGA-BA-A6D8-Cancer,TCGA-BA-A6DA-Cancer,TCGA-BA-A6DB-Cancer,TCGA-BA-A6DD-Cancer,TCGA-BA-A6DE-Cancer,TCGA-BA-A6DG-Cancer,TCGA-BA-A6DI-Cancer,TCGA-BA-A6DJ-Cancer,TCGA-BA-A6DL-Cancer,TCGA-BA-A8YP-Cancer,TCGA-BB-4217-Cancer,TCGA-BB-4223-Cancer,TCGA-BB-4224-Cancer,TCGA-BB-4225-Cancer,TCGA-BB-4227-Cancer,TCGA-BB-4228-Cancer,TCGA-BB-8596-Cancer,TCGA-BB-8601-Cancer,TCGA-BB-A5HU-Cancer,TCGA-BB-A5HY-Cancer,TCGA-BB-A5HZ-Cancer,TCGA-BB-A6UO-Cancer,TCGA-C9-A47Z-Cancer,TCGA-C9-A480-Cancer,TCGA-CN-4722-Cancer,TCGA-CN-4723-Cancer,TCGA-CN-4725-Cancer,TCGA-CN-4726-Cancer,TCGA-CN-4727-Cancer,TCGA-CN-4728-Cancer,TCGA-CN-4729-Cancer,TCGA-CN-4730-Cancer,TCGA-CN-4731-Cancer,TCGA-CN-4733-Cancer,TCGA-CN-4735-Cancer,TCGA-CN-4736-Cancer,TCGA-CN-4737-Cancer,TCGA-CN-4738-Cancer,TCGA-CN-4739-Cancer,TCGA-CN-4740-Cancer,TCGA-CN-4741-Cancer,TCGA-CN-4742-Cancer,TCGA-CN-5355-Cancer,TCGA-CN-5356-Cancer,TCGA-CN-5358-Cancer,TCGA-CN-5359-Cancer,TCGA-CN-5360-Cancer,TCGA-CN-5361-Cancer,TCGA-CN-5363-Cancer,TCGA-CN-5364-Cancer,TCGA-CN-5365-Cancer,TCGA-CN-5366-Cancer,TCGA-CN-5367-Cancer,TCGA-CN-5369-Cancer,TCGA-CN-5370-Cancer,TCGA-CN-5373-Cancer,TCGA-CN-5374-Cancer,TCGA-CN-6010-Cancer,TCGA-CN-6011-Cancer,TCGA-CN-6012-Cancer,TCGA-CN-6013-Cancer,TCGA-CN-6016-Cancer,TCGA-CN-6017-Cancer,TCGA-CN-6018-Cancer,TCGA-CN-6019-Cancer,TCGA-CN-6020-Cancer,TCGA-CN-6021-Cancer,TCGA-CN-6022-Cancer,TCGA-CN-6023-Cancer,TCGA-CN-6024-Cancer,TCGA-CN-6988-Cancer,TCGA-CN-6989-Cancer,TCGA-CN-6992-Cancer,TCGA-CN-6994-Cancer,TCGA-CN-6995-Cancer,TCGA-CN-6996-Cancer,TCGA-CN-6997-Cancer,TCGA-CN-6998-Cancer,TCGA-CN-A497-Cancer,TCGA-CN-A498-Cancer,TCGA-CN-A499-Cancer,TCGA-CN-A49A-Cancer,TCGA-CN-A49B-Cancer,TCGA-CN-A49C-Cancer,TCGA-CN-A63T-Cancer,TCGA-CN-A63U-Cancer,TCGA-CN-A63V-Cancer,TCGA-CN-A63W-Cancer,TCGA-CN-A641-Cancer,TCGA-CN-A642-Cancer,TCGA-CN-A6UY-Cancer,TCGA-CN-A6V3-Cancer,TCGA-CN-A6V6-Cancer,TCGA-CN-A6V7-Cancer,TCGA-CQ-5323-Cancer,TCGA-CQ-5324-Cancer,TCGA-CQ-5325-Cancer,TCGA-CQ-5326-Cancer,TCGA-CQ-5327-Cancer,TCGA-CQ-5329-Cancer,TCGA-CQ-5330-Cancer,TCGA-CQ-5331-Cancer,TCGA-CQ-5332-Cancer,TCGA-CQ-5333-Cancer,TCGA-CQ-5334-Cancer,TCGA-CQ-6218-Cancer,TCGA-CQ-6219-Cancer,TCGA-CQ-6220-Cancer,TCGA-CQ-6221-Cancer,TCGA-CQ-6222-Cancer,TCGA-CQ-6223-Cancer,TCGA-CQ-6224-Cancer,TCGA-CQ-6225-Cancer,TCGA-CQ-6227-Cancer,TCGA-CQ-6228-Cancer,TCGA-CQ-6229-Cancer,TCGA-CQ-7063-Cancer,TCGA-CQ-7065-Cancer,TCGA-CQ-7068-Cancer,TCGA-CQ-7069-Cancer,TCGA-CQ-7071-Cancer,TCGA-CQ-7072-Cancer,TCGA-CQ-A4C6-Cancer,TCGA-CQ-A4C7-Cancer,TCGA-CQ-A4C9-Cancer,TCGA-CQ-A4CB-Cancer,TCGA-CQ-A4CD-Cancer,TCGA-CQ-A4CE-Cancer,TCGA-CQ-A4CG-Cancer,TCGA-CQ-A4CH-Cancer,TCGA-CQ-A4CI-Cancer,TCGA-CR-5243-Cancer,TCGA-CR-5247-Cancer,TCGA-CR-5248-Cancer,TCGA-CR-5249-Cancer,TCGA-CR-5250-Cancer,TCGA-CR-6467-Cancer,TCGA-CR-6470-Cancer,TCGA-CR-6471-Cancer,TCGA-CR-6472-Cancer,TCGA-CR-6473-Cancer,TCGA-CR-6474-Cancer,TCGA-CR-6477-Cancer,TCGA-CR-6478-Cancer,TCGA-CR-6480-Cancer,TCGA-CR-6481-Cancer,TCGA-CR-6482-Cancer,TCGA-CR-6484-Cancer,TCGA-CR-6487-Cancer,TCGA-CR-6488-Cancer,TCGA-CR-6491-Cancer,TCGA-CR-6492-Cancer,TCGA-CR-6493-Cancer,TCGA-CR-7364-Cancer,TCGA-CR-7365-Cancer,TCGA-CR-7367-Cancer,TCGA-CR-7368-Cancer,TCGA-CR-7369-Cancer,TCGA-CR-7370-Cancer,TCGA-CR-7371-Cancer,TCGA-CR-7372-Cancer,TCGA-CR-7373-Cancer,TCGA-CR-7374-Cancer,TCGA-CR-7376-Cancer,TCGA-CR-7377-Cancer,TCGA-CR-7379-Cancer,TCGA-CR-7380-Cancer,TCGA-CR-7382-Cancer,TCGA-CR-7383-Cancer,TCGA-CR-7385-Cancer,TCGA-CR-7386-Cancer,TCGA-CR-7388-Cancer,TCGA-CR-7389-Cancer,TCGA-CR-7390-Cancer,TCGA-CR-7392-Cancer,TCGA-CR-7393-Cancer,TCGA-CR-7394-Cancer,TCGA-CR-7395-Cancer,TCGA-CR-7397-Cancer,TCGA-CR-7398-Cancer,TCGA-CR-7399-Cancer,TCGA-CR-7401-Cancer,TCGA-CR-7402-Cancer,TCGA-CR-7404-Cancer,TCGA-CV-5430-Cancer,TCGA-CV-5431-Cancer,TCGA-CV-5432-Cancer,TCGA-CV-5434-Cancer,TCGA-CV-5435-Cancer,TCGA-CV-5436-Cancer,TCGA-CV-5439-Cancer,TCGA-CV-5440-Cancer,TCGA-CV-5441-Cancer,TCGA-CV-5442-Cancer,TCGA-CV-5443-Cancer,TCGA-CV-5444-Cancer,TCGA-CV-5966-Cancer,TCGA-CV-5970-Cancer,TCGA-CV-5971-Cancer,TCGA-CV-5973-Cancer,TCGA-CV-5976-Cancer,TCGA-CV-5977-Cancer,TCGA-CV-5978-Cancer,TCGA-CV-5979-Cancer,TCGA-CV-6003-Cancer,TCGA-CV-6433-Cancer,TCGA-CV-6436-Cancer,TCGA-CV-6441-Cancer,TCGA-CV-6933-Cancer,TCGA-CV-6934-Cancer,TCGA-CV-6935-Cancer,TCGA-CV-6936-Cancer,TCGA-CV-6937-Cancer,TCGA-CV-6938-Cancer,TCGA-CV-6939-Cancer,TCGA-CV-6940-Cancer,TCGA-CV-6941-Cancer,TCGA-CV-6942-Cancer,TCGA-CV-6943-Cancer,TCGA-CV-6945-Cancer,TCGA-CV-6948-Cancer,TCGA-CV-6950-Cancer,TCGA-CV-6951-Cancer,TCGA-CV-6952-Cancer,TCGA-CV-6953-Cancer,TCGA-CV-6954-Cancer,TCGA-CV-6955-Cancer,TCGA-CV-6956-Cancer,TCGA-CV-6959-Cancer,TCGA-CV-6960-Cancer,TCGA-CV-6961-Cancer,TCGA-CV-6962-Cancer,TCGA-CV-7089-Cancer,TCGA-CV-7090-Cancer,TCGA-CV-7091-Cancer,TCGA-CV-7095-Cancer,TCGA-CV-7097-Cancer,TCGA-CV-7099-Cancer,TCGA-CV-7100-Cancer,TCGA-CV-7101-Cancer,TCGA-CV-7102-Cancer,TCGA-CV-7103-Cancer,TCGA-CV-7104-Cancer,TCGA-CV-7177-Cancer,TCGA-CV-7178-Cancer,TCGA-CV-7180-Cancer,TCGA-CV-7183-Cancer,TCGA-CV-7235-Cancer,TCGA-CV-7236-Cancer,TCGA-CV-7238-Cancer,TCGA-CV-7242-Cancer,TCGA-CV-7245-Cancer,TCGA-CV-7247-Cancer,TCGA-CV-7248-Cancer,TCGA-CV-7250-Cancer,TCGA-CV-7252-Cancer,TCGA-CV-7253-Cancer,TCGA-CV-7254-Cancer,TCGA-CV-7255-Cancer,TCGA-CV-7261-Cancer,TCGA-CV-7263-Cancer,TCGA-CV-7406-Cancer,TCGA-CV-7407-Cancer,TCGA-CV-7410-Cancer,TCGA-CV-7411-Cancer,TCGA-CV-7413-Cancer,TCGA-CV-7414-Cancer,TCGA-CV-7415-Cancer,TCGA-CV-7416-Cancer,TCGA-CV-7418-Cancer,TCGA-CV-7421-Cancer,TCGA-CV-7422-Cancer,TCGA-CV-7423-Cancer,TCGA-CV-7424-Cancer,TCGA-CV-7425-Cancer,TCGA-CV-7427-Cancer,TCGA-CV-7428-Cancer,TCGA-CV-7429-Cancer,TCGA-CV-7430-Cancer,TCGA-CV-7432-Cancer,TCGA-CV-7433-Cancer,TCGA-CV-7434-Cancer,TCGA-CV-7435-Cancer,TCGA-CV-7437-Cancer,TCGA-CV-7438-Cancer,TCGA-CV-7440-Cancer,TCGA-CV-7446-Cancer,TCGA-CV-7568-Cancer,TCGA-CV-A45O-Cancer,TCGA-CV-A45P-Cancer,TCGA-CV-A45Q-Cancer,TCGA-CV-A45R-Cancer,TCGA-CV-A45T-Cancer,TCGA-CV-A45U-Cancer,TCGA-CV-A45V-Cancer,TCGA-CV-A45W-Cancer,TCGA-CV-A45X-Cancer,TCGA-CV-A45Y-Cancer,TCGA-CV-A45Z-Cancer,TCGA-CV-A460-Cancer,TCGA-CV-A461-Cancer,TCGA-CV-A463-Cancer,TCGA-CV-A464-Cancer,TCGA-CV-A465-Cancer,TCGA-CV-A468-Cancer,TCGA-CV-A6JD-Cancer,TCGA-CV-A6JE-Cancer,TCGA-CV-A6JM-Cancer,TCGA-CV-A6JN-Cancer,TCGA-CV-A6JT-Cancer,TCGA-CV-A6JU-Cancer,TCGA-CV-A6JY-Cancer,TCGA-CV-A6JZ-Cancer,TCGA-CV-A6K1-Cancer,TCGA-CV-A6K2-Cancer,TCGA-CX-7082-Cancer,TCGA-CX-7085-Cancer,TCGA-CX-7086-Cancer,TCGA-CX-7219-Cancer,TCGA-CX-A4AQ-Cancer,TCGA-D6-6515-Cancer,TCGA-D6-6516-Cancer,TCGA-D6-6517-Cancer,TCGA-D6-6823-Cancer,TCGA-D6-6824-Cancer,TCGA-D6-6825-Cancer,TCGA-D6-6826-Cancer,TCGA-D6-6827-Cancer,TCGA-D6-8568-Cancer,TCGA-D6-8569-Cancer,TCGA-D6-A4Z9-Cancer,TCGA-D6-A4ZB-Cancer,TCGA-D6-A6EK-Cancer,TCGA-D6-A6EM-Cancer,TCGA-D6-A6EN-Cancer,TCGA-D6-A6EO-Cancer,TCGA-D6-A6EP-Cancer,TCGA-D6-A6EQ-Cancer,TCGA-D6-A6ES-Cancer,TCGA-D6-A74Q-Cancer,TCGA-DQ-5624-Cancer,TCGA-DQ-5625-Cancer,TCGA-DQ-5629-Cancer,TCGA-DQ-5630-Cancer,TCGA-DQ-5631-Cancer,TCGA-DQ-7588-Cancer,TCGA-DQ-7591-Cancer,TCGA-DQ-7592-Cancer,TCGA-F7-7848-Cancer,TCGA-F7-8298-Cancer,TCGA-F7-8489-Cancer,TCGA-F7-A50G-Cancer,TCGA-F7-A50I-Cancer,TCGA-F7-A50J-Cancer,TCGA-F7-A61S-Cancer,TCGA-F7-A61V-Cancer,TCGA-F7-A61W-Cancer,TCGA-F7-A620-Cancer,TCGA-F7-A622-Cancer,TCGA-F7-A623-Cancer,TCGA-F7-A624-Cancer,TCGA-H7-7774-Cancer,TCGA-H7-8501-Cancer,TCGA-H7-8502-Cancer,TCGA-H7-A6C4-Cancer,TCGA-H7-A76A-Cancer,TCGA-HD-7229-Cancer,TCGA-HD-7753-Cancer,TCGA-HD-7754-Cancer,TCGA-HD-7831-Cancer,TCGA-HD-7832-Cancer,TCGA-HD-8224-Cancer,TCGA-HD-8314-Cancer,TCGA-HD-8634-Cancer,TCGA-HD-8635-Cancer,TCGA-HD-A4C1-Cancer,TCGA-HD-A633-Cancer,TCGA-HD-A634-Cancer,TCGA-HD-A6HZ-Cancer,TCGA-HD-A6I0-Cancer,TCGA-HL-7533-Cancer,TCGA-IQ-7630-Cancer,TCGA-IQ-7631-Cancer,TCGA-IQ-7632-Cancer,TCGA-IQ-A61E-Cancer,TCGA-IQ-A61G-Cancer,TCGA-IQ-A61H-Cancer,TCGA-IQ-A61I-Cancer,TCGA-IQ-A61J-Cancer,TCGA-IQ-A61O-Cancer,TCGA-IQ-A6SH-Cancer,TCGA-KU-A66S-Cancer,TCGA-KU-A66T-Cancer,TCGA-KU-A6H7-Cancer,TCGA-KU-A6H8-Cancer,TCGA-MT-A51W-Cancer,TCGA-MT-A51X-Cancer,TCGA-MT-A67A-Cancer,TCGA-MT-A67D-Cancer,TCGA-MT-A67F-Cancer,TCGA-MT-A7BN-Cancer,TCGA-MZ-A5BI-Cancer,TCGA-MZ-A6I9-Cancer,TCGA-MZ-A7D7-Cancer,TCGA-P3-A5Q5-Cancer,TCGA-P3-A5Q6-Cancer,TCGA-P3-A5QA-Cancer,TCGA-P3-A5QE-Cancer,TCGA-P3-A5QF-Cancer,TCGA-P3-A6SW-Cancer,TCGA-P3-A6SX-Cancer,TCGA-P3-A6T0-Cancer,TCGA-P3-A6T2-Cancer,TCGA-P3-A6T3-Cancer,TCGA-P3-A6T4-Cancer,TCGA-P3-A6T5-Cancer,TCGA-P3-A6T6-Cancer,TCGA-P3-A6T7-Cancer,TCGA-P3-A6T8-Cancer,TCGA-QK-A64Z-Cancer,TCGA-QK-A652-Cancer,TCGA-QK-A6IF-Cancer,TCGA-QK-A6IG-Cancer,TCGA-QK-A6IH-Cancer,TCGA-QK-A6II-Cancer,TCGA-QK-A6IJ-Cancer,TCGA-QK-A6V9-Cancer,TCGA-QK-A6VB-Cancer,TCGA-QK-A6VC-Cancer,TCGA-QK-A8Z7-Cancer,TCGA-QK-A8Z8-Cancer,TCGA-QK-A8ZA-Cancer,TCGA-QK-A8ZB-Cancer,TCGA-QK-AA3J-Cancer,TCGA-QK-AA3K-Cancer,TCGA-RS-A6TO-Cancer,TCGA-RS-A6TP-Cancer,TCGA-T2-A6WX-Cancer,TCGA-T2-A6WZ-Cancer,TCGA-T2-A6X0-Cancer,TCGA-T2-A6X2-Cancer,TCGA-T3-A92M-Cancer,TCGA-T3-A92N-Cancer,TCGA-TN-A7HI-Cancer,TCGA-TN-A7HJ-Cancer,TCGA-TN-A7HL-Cancer,TCGA-UF-A718-Cancer,TCGA-UF-A719-Cancer,TCGA-UF-A71A-Cancer,TCGA-UF-A71B-Cancer,TCGA-UF-A71D-Cancer,TCGA-UF-A71E-Cancer,TCGA-UF-A7J9-Cancer,TCGA-UF-A7JA-Cancer,TCGA-UF-A7JC-Cancer,TCGA-UF-A7JD-Cancer,TCGA-UF-A7JF-Cancer,TCGA-UF-A7JH-Cancer,TCGA-UF-A7JJ-Cancer,TCGA-UF-A7JK-Cancer,TCGA-UF-A7JO-Cancer,TCGA-UF-A7JS-Cancer,TCGA-UF-A7JT-Cancer,TCGA-UF-A7JV-Cancer,TCGA-UP-A6WW-Cancer,TCGA-WA-A7H4-Cancer
tRF-16-3W2VR0B,0.0,1.2558504502363346,0.0,0.0,0.0,0.0,1.9983160058665899,0.0,2.0803944048077314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9134861878590985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052530517572476,0.0,2.1664014897548634,0.0,1.2565722731086666,0.0,0.0,0.0,1.343805111163477,0.0,0.0,0.0,0.0,0.9047339196849773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3065240950840225,0.0,0.0,1.3765536935031903,1.4070665342311894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8940830313143936,0.0,0.0,0.0,0.0,0.0,0.0,1.319297974575137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.674519832865056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8990604156138222,1.2515627985883324,0.0,0.0,0.0,0.0,0.0,1.117219409727317,0.0,0.2517780235569394,0.0,0.0,0.9709002267934131,0.0,0.0,0.3047780980780939,0.6963453996490463,0.0,0.0,0.9612500567596941,0.0,1.0480293596870358,0.0,0.38335918197048147,0.717315373734892,1.4753876523403122,0.0,1.575551814265744,0.34861188706514834,0.0,1.6758440138124369,1.1661786137468124,2.213994849233487,0.8049001146103116,1.2114404372126124,0.0,0.0,1.3946957690674093,2.0284677913341347,1.4028415006180261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2735815150211345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.674639685574948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9640528215720952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.235462838976047,0.0,1.758425877998171,0.0,0.0,0.9335785046879103,0.0,0.0,1.1394454132985912,1.048022385534995,0.0,1.3901942783845562,1.519513761862136,1.0069951172749416,0.0,1.4142432684482222,0.0,0.8301173551908638,0.9778487716154265,0.0,0.0,1.0491006329999042,0.0,0.0,0.6464054020184762,0.0,0.0,0.0,1.4824791411976062,0.0,0.0,0.0,1.657406204617228,0.0,0.9624796122176655,0.6641074037519341,0.0,0.7667953952515761,0.0,0.0,0.9450319798563812,0.0,0.0,0.0,0.0,0.0,1.448019749031137,0.0,0.0,0.0,1.04478014255134,2.1544336542042055,0.0,0.0,0.9774785141129921,0.0,0.0,1.5452064774177965,0.0,0.0,2.1038732517331313,1.797912798189034,1.7519957482680024,0.0,1.365678809457985,0.0,0.0,0.0,1.2696922029881426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0932447246977457,0.0,0.0,0.0,1.4501769076374968,0.0,0.0,0.0,0.0,0.0,1.1513347231324529,0.0,1.2250777410855345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2686003702421573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7475422342358469,0.0,0.0,0.0,0.0,1.189119412102673,0.0,0.0,0.5781041635231383,1.0097266651799135,0.0,0.0,1.086067551283907,0.0,0.8077363120239139,0.0,0.0,0.0,0.0,0.33072719183467264,1.3858137322825608,0.0,1.1886718748841387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4949760158565506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2852416229436263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6684218813732956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRF-16-941QKSD,0.0,2.011297980016539,0.6296636390049071,0.0,0.0,0.0,1.1012105546228586,0.0,1.4634943630201371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6460749938059522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1464188237936894,0.0,1.2913170892382522,0.0,2.692482413935541,0.0,0.0,0.0,0.9490305437452494,0.0,0.0,0.0,0.0,0.9842275033265251,1.1030325222220696,0.0,0.0,0.0,1.4414947043858541,0.0,0.0,0.0,0.0,0.0,0.8406721154852768,0.0,0.9546453639645892,0.0,0.0,0.8257709074719368,1.002412975723307,1.7069707825387195,0.6250036893578884,2.239871951081057,0.0,0.0,1.932018154138843,0.0,0.0,0.0,0.0,0.0,0.0,2.003484172572628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6829518222516473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3003244011905353,0.0,0.0,1.306370319974861,1.2223669528053103,0.9364227193492835,0.0,0.0,0.0,0.0,0.0,0.0,2.191045341782723,0.0,1.0214546102248987,1.0267532308995695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.032582844347188,0.0,0.9216870866565724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1467846576397829,0.0,0.0,0.0,0.0,0.37679448065661936,0.0,1.1547246294815772,0.0,0.6402475077907649,0.0,0.0,0.9466237899825264,0.0,0.0,0.32160734051443396,1.5210977511600674,0.0,0.6387419558243496,1.0127599602465738,0.0,1.0145570333430796,0.6555895008155501,0.685686324984313,1.2835822686762433,2.2594110287880214,0.0,1.35866093527038,0.4421642850178731,0.052083829002941937,0.04584942705999761,3.62155243634046,2.560990478283583,0.7847448964555649,0.46528214827967057,0.0,0.0,1.276333260749992,2.2095763516328417,0.8091202662325909,0.0,0.0,0.0,0.0,1.438566940376644,1.3494280286485387,0.0,0.0,1.5382806213266285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.585875059412649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8770708290133684,0.0,1.2109864328306816,0.0,0.0,0.0,0.0,0.0,1.359795135803786,2.7114705740851988,0.0,3.6295651417847594,0.0,0.0,0.5559404631866101,0.0,0.0,2.1058384692769128,2.1226891010292293,0.7118500624533863,0.35786370240203247,1.373186860046029,0.8534923610252844,0.928015391338157,0.0,0.0,0.760794598824223,0.6002107301141251,0.0,0.0,2.284004119300911,1.4984692087161613,0.0,0.6137360951857727,1.2854133453381293,0.0,1.3226081218200014,0.8928538097770353,0.0,0.0,0.0,0.0,0.0,0.8965471110987475,0.8042059558552399,1.181771983583942,0.0,0.0,0.0,1.6748958779245573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.346326725390139,0.0,1.999893537886684,2.113931234172143,1.1956768691490804,0.0,0.5286132882130328,0.7944667100338745,0.0,1.1224413500552657,0.12447953505292422,0.11903796314808689,1.7951066280043975,1.7209376746119092,1.293633596602974,0.0,1.5277483810467727,1.4005449136962835,0.0,0.0,1.2782670094075121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23735653158859096,1.351380444724367,1.5157438302175015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5268808337344124,0.0,1.3747224531635602,0.0,0.0,1.4994898510726677,1.1755732030918535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4817346679471164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.538808533969689,0.0,0.0,0.0,0.0,0.4406326751067207,0.7415774400345576,0.0,0.0,0.9875965598373685,0.0,0.0,1.4879405192749093,0.0,1.008638846303944,0.0,0.0,0.0,0.0,0.4579958167855293,0.0,0.0,2.6508753213415646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3898192427100053,1.093264760785766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2936068942921868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3587506663276,0.0,0.0,0.0,0.0,0.0,1.351134155084592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
