,TCGA-18-3406-Cancer,TCGA-18-3407-Cancer,TCGA-18-3408-Cancer,TCGA-18-3410-Cancer,TCGA-18-3411-Cancer,TCGA-18-3412-Cancer,TCGA-18-3414-Cancer,TCGA-18-3415-Cancer,TCGA-18-3416-Cancer,TCGA-18-3417-Cancer,TCGA-18-3419-Cancer,TCGA-18-3421-Cancer,TCGA-18-4086-Cancer,TCGA-18-4721-Cancer,TCGA-18-5592-Cancer,TCGA-18-5595-Cancer,TCGA-21-1072-Cancer,TCGA-21-1075-Cancer,TCGA-21-1076-Cancer,TCGA-21-1077-Cancer,TCGA-21-1078-Cancer,TCGA-21-1079-Cancer,TCGA-21-1080-Cancer,TCGA-21-1083-Cancer,TCGA-21-5782-Cancer,TCGA-21-5783-Cancer,TCGA-21-5784-Cancer,TCGA-21-5786-Cancer,TCGA-21-5787-Cancer,TCGA-21-A5DI-Cancer,TCGA-22-0940-Cancer,TCGA-22-0944-Cancer,TCGA-22-1011-Cancer,TCGA-22-1012-Cancer,TCGA-22-4591-Cancer,TCGA-22-4593-Cancer,TCGA-22-4594-Cancer,TCGA-22-4595-Cancer,TCGA-22-4596-Cancer,TCGA-22-4601-Cancer,TCGA-22-4604-Cancer,TCGA-22-4605-Cancer,TCGA-22-4607-Cancer,TCGA-22-4609-Cancer,TCGA-22-4613-Cancer,TCGA-22-5471-Cancer,TCGA-22-5472-Cancer,TCGA-22-5473-Cancer,TCGA-22-5474-Cancer,TCGA-22-5477-Cancer,TCGA-22-5478-Cancer,TCGA-22-5479-Cancer,TCGA-22-5480-Cancer,TCGA-22-5481-Cancer,TCGA-22-5482-Cancer,TCGA-22-5483-Cancer,TCGA-22-5485-Cancer,TCGA-22-5489-Cancer,TCGA-22-5491-Cancer,TCGA-22-5492-Cancer,TCGA-22-A5C4-Cancer,TCGA-33-4532-Cancer,TCGA-33-4533-Cancer,TCGA-33-4538-Cancer,TCGA-33-4547-Cancer,TCGA-33-4566-Cancer,TCGA-33-4582-Cancer,TCGA-33-4583-Cancer,TCGA-33-4586-Cancer,TCGA-33-4587-Cancer,TCGA-33-4589-Cancer,TCGA-33-6737-Cancer,TCGA-33-6738-Cancer,TCGA-33-A4WN-Cancer,TCGA-33-A5GW-Cancer,TCGA-33-AAS8-Cancer,TCGA-33-AASB-Cancer,TCGA-33-AASD-Cancer,TCGA-33-AASI-Cancer,TCGA-33-AASJ-Cancer,TCGA-33-AASL-Cancer,TCGA-34-2596-Cancer,TCGA-34-2600-Cancer,TCGA-34-2608-Cancer,TCGA-34-5231-Cancer,TCGA-34-5232-Cancer,TCGA-34-5234-Cancer,TCGA-34-5236-Cancer,TCGA-34-5239-Cancer,TCGA-34-5240-Cancer,TCGA-34-5241-Cancer,TCGA-34-5927-Cancer,TCGA-34-5928-Cancer,TCGA-34-5929-Cancer,TCGA-34-7107-Cancer,TCGA-34-8454-Cancer,TCGA-34-8455-Cancer,TCGA-34-8456-Cancer,TCGA-34-A5IX-Cancer,TCGA-37-3783-Cancer,TCGA-37-3789-Cancer,TCGA-37-3792-Cancer,TCGA-37-4130-Cancer,TCGA-37-4133-Cancer,TCGA-37-4135-Cancer,TCGA-37-4141-Cancer,TCGA-37-5819-Cancer,TCGA-37-A5EL-Cancer,TCGA-37-A5EM-Cancer,TCGA-37-A5EN-Cancer,TCGA-39-5011-Cancer,TCGA-39-5019-Cancer,TCGA-39-5021-Cancer,TCGA-39-5022-Cancer,TCGA-39-5024-Cancer,TCGA-39-5027-Cancer,TCGA-39-5028-Cancer,TCGA-39-5029-Cancer,TCGA-39-5030-Cancer,TCGA-39-5031-Cancer,TCGA-39-5034-Cancer,TCGA-39-5035-Cancer,TCGA-39-5036-Cancer,TCGA-39-5037-Cancer,TCGA-39-5039-Cancer,TCGA-39-5040-Cancer,TCGA-43-2576-Cancer,TCGA-43-2578-Cancer,TCGA-43-2581-Cancer,TCGA-43-3394-Cancer,TCGA-43-3920-Cancer,TCGA-43-5668-Cancer,TCGA-43-5670-Cancer,TCGA-43-6143-Cancer,TCGA-43-6647-Cancer,TCGA-43-6770-Cancer,TCGA-43-6771-Cancer,TCGA-43-6773-Cancer,TCGA-43-7656-Cancer,TCGA-43-7657-Cancer,TCGA-43-7658-Cancer,TCGA-43-8115-Cancer,TCGA-43-8116-Cancer,TCGA-43-8118-Cancer,TCGA-43-A474-Cancer,TCGA-43-A475-Cancer,TCGA-43-A56U-Cancer,TCGA-43-A56V-Cancer,TCGA-46-3765-Cancer,TCGA-46-3766-Cancer,TCGA-46-3767-Cancer,TCGA-46-3768-Cancer,TCGA-46-3769-Cancer,TCGA-46-6025-Cancer,TCGA-46-6026-Cancer,TCGA-51-4079-Cancer,TCGA-51-4080-Cancer,TCGA-51-4081-Cancer,TCGA-51-6867-Cancer,TCGA-52-7622-Cancer,TCGA-52-7809-Cancer,TCGA-52-7810-Cancer,TCGA-52-7811-Cancer,TCGA-52-7812-Cancer,TCGA-56-1622-Cancer,TCGA-56-5897-Cancer,TCGA-56-5898-Cancer,TCGA-56-6545-Cancer,TCGA-56-7221-Cancer,TCGA-56-7222-Cancer,TCGA-56-7223-Cancer,TCGA-56-7579-Cancer,TCGA-56-7580-Cancer,TCGA-56-7582-Cancer,TCGA-56-7730-Cancer,TCGA-56-7731-Cancer,TCGA-56-7822-Cancer,TCGA-56-8082-Cancer,TCGA-56-8083-Cancer,TCGA-56-8201-Cancer,TCGA-56-8304-Cancer,TCGA-56-8305-Cancer,TCGA-56-8307-Cancer,TCGA-56-8308-Cancer,TCGA-56-8309-Cancer,TCGA-56-8503-Cancer,TCGA-56-8504-Cancer,TCGA-56-8622-Cancer,TCGA-56-8624-Cancer,TCGA-56-8625-Cancer,TCGA-56-8626-Cancer,TCGA-56-8628-Cancer,TCGA-56-8629-Cancer,TCGA-56-A49D-Cancer,TCGA-56-A4BW-Cancer,TCGA-56-A4BX-Cancer,TCGA-56-A4BY-Cancer,TCGA-56-A4ZJ-Cancer,TCGA-56-A4ZK-Cancer,TCGA-56-A5DR-Cancer,TCGA-56-A62T-Cancer,TCGA-58-8386-Cancer,TCGA-58-8387-Cancer,TCGA-58-8388-Cancer,TCGA-58-8390-Cancer,TCGA-58-8391-Cancer,TCGA-58-8392-Cancer,TCGA-58-8393-Cancer,TCGA-58-A46J-Cancer,TCGA-58-A46K-Cancer,TCGA-58-A46L-Cancer,TCGA-58-A46M-Cancer,TCGA-58-A46N-Cancer,TCGA-60-2695-Cancer,TCGA-60-2696-Cancer,TCGA-60-2698-Cancer,TCGA-60-2703-Cancer,TCGA-60-2704-Cancer,TCGA-60-2706-Cancer,TCGA-60-2708-Cancer,TCGA-60-2709-Cancer,TCGA-60-2710-Cancer,TCGA-60-2711-Cancer,TCGA-60-2712-Cancer,TCGA-60-2713-Cancer,TCGA-60-2714-Cancer,TCGA-60-2716-Cancer,TCGA-60-2719-Cancer,TCGA-60-2720-Cancer,TCGA-60-2721-Cancer,TCGA-60-2722-Cancer,TCGA-60-2723-Cancer,TCGA-60-2724-Cancer,TCGA-60-2725-Cancer,TCGA-63-6202-Cancer,TCGA-63-7020-Cancer,TCGA-63-7021-Cancer,TCGA-63-7022-Cancer,TCGA-63-A5M9-Cancer,TCGA-63-A5MB-Cancer,TCGA-63-A5MG-Cancer,TCGA-63-A5MH-Cancer,TCGA-63-A5MI-Cancer,TCGA-63-A5MJ-Cancer,TCGA-63-A5ML-Cancer,TCGA-63-A5MM-Cancer,TCGA-63-A5MN-Cancer,TCGA-63-A5MP-Cancer,TCGA-63-A5MR-Cancer,TCGA-63-A5MS-Cancer,TCGA-63-A5MT-Cancer,TCGA-63-A5MV-Cancer,TCGA-63-A5MW-Cancer,TCGA-63-A5MY-Cancer,TCGA-66-2727-Cancer,TCGA-66-2734-Cancer,TCGA-66-2737-Cancer,TCGA-66-2742-Cancer,TCGA-66-2744-Cancer,TCGA-66-2753-Cancer,TCGA-66-2754-Cancer,TCGA-66-2755-Cancer,TCGA-66-2758-Cancer,TCGA-66-2759-Cancer,TCGA-66-2763-Cancer,TCGA-66-2765-Cancer,TCGA-66-2766-Cancer,TCGA-66-2767-Cancer,TCGA-66-2768-Cancer,TCGA-66-2770-Cancer,TCGA-66-2771-Cancer,TCGA-66-2777-Cancer,TCGA-66-2780-Cancer,TCGA-66-2781-Cancer,TCGA-66-2782-Cancer,TCGA-66-2783-Cancer,TCGA-66-2785-Cancer,TCGA-66-2786-Cancer,TCGA-66-2787-Cancer,TCGA-66-2788-Cancer,TCGA-66-2789-Cancer,TCGA-66-2790-Cancer,TCGA-66-2791-Cancer,TCGA-66-2792-Cancer,TCGA-66-2793-Cancer,TCGA-66-2794-Cancer,TCGA-66-2795-Cancer,TCGA-66-2800-Cancer,TCGA-68-7755-Cancer,TCGA-68-7756-Cancer,TCGA-68-8250-Cancer,TCGA-68-8251-Cancer,TCGA-68-A59I-Cancer,TCGA-68-A59J-Cancer,TCGA-70-6722-Cancer,TCGA-70-6723-Cancer,TCGA-77-6842-Cancer,TCGA-77-6843-Cancer,TCGA-77-6844-Cancer,TCGA-77-6845-Cancer,TCGA-77-7138-Cancer,TCGA-77-7139-Cancer,TCGA-77-7140-Cancer,TCGA-77-7141-Cancer,TCGA-77-7142-Cancer,TCGA-77-7335-Cancer,TCGA-77-7337-Cancer,TCGA-77-7338-Cancer,TCGA-77-7463-Cancer,TCGA-77-7465-Cancer,TCGA-77-8007-Cancer,TCGA-77-8008-Cancer,TCGA-77-8009-Cancer,TCGA-77-8128-Cancer,TCGA-77-8130-Cancer,TCGA-77-8131-Cancer,TCGA-77-8133-Cancer,TCGA-77-8136-Cancer,TCGA-77-8138-Cancer,TCGA-77-8139-Cancer,TCGA-77-8140-Cancer,TCGA-77-8143-Cancer,TCGA-77-8144-Cancer,TCGA-77-8145-Cancer,TCGA-77-8146-Cancer,TCGA-77-8148-Cancer,TCGA-77-8150-Cancer,TCGA-77-8153-Cancer,TCGA-77-8154-Cancer,TCGA-77-8156-Cancer,TCGA-77-A5G1-Cancer,TCGA-77-A5G3-Cancer,TCGA-77-A5G6-Cancer,TCGA-77-A5GA-Cancer,TCGA-77-A5GF-Cancer,TCGA-77-A5GH-Cancer,TCGA-85-6175-Cancer,TCGA-85-6560-Cancer,TCGA-85-6561-Cancer,TCGA-85-6798-Cancer,TCGA-85-7696-Cancer,TCGA-85-7697-Cancer,TCGA-85-7698-Cancer,TCGA-85-7699-Cancer,TCGA-85-7710-Cancer,TCGA-85-7843-Cancer,TCGA-85-7844-Cancer,TCGA-85-7950-Cancer,TCGA-85-8048-Cancer,TCGA-85-8049-Cancer,TCGA-85-8052-Cancer,TCGA-85-8070-Cancer,TCGA-85-8071-Cancer,TCGA-85-8072-Cancer,TCGA-85-8276-Cancer,TCGA-85-8287-Cancer,TCGA-85-8288-Cancer,TCGA-85-8350-Cancer,TCGA-85-8351-Cancer,TCGA-85-8352-Cancer,TCGA-85-8353-Cancer,TCGA-85-8354-Cancer,TCGA-85-8355-Cancer,TCGA-85-8479-Cancer,TCGA-85-8481-Cancer,TCGA-85-8580-Cancer,TCGA-85-8582-Cancer,TCGA-85-8584-Cancer,TCGA-85-8664-Cancer,TCGA-85-8666-Cancer,TCGA-85-A4CL-Cancer,TCGA-85-A4CN-Cancer,TCGA-85-A4JB-Cancer,TCGA-85-A4JC-Cancer,TCGA-85-A4QQ-Cancer,TCGA-85-A4QR-Cancer,TCGA-85-A50M-Cancer,TCGA-85-A50Z-Cancer,TCGA-85-A510-Cancer,TCGA-85-A511-Cancer,TCGA-85-A512-Cancer,TCGA-85-A513-Cancer,TCGA-85-A53L-Cancer,TCGA-85-A5B5-Cancer,TCGA-90-7766-Cancer,TCGA-90-7767-Cancer,TCGA-90-7769-Cancer,TCGA-90-7964-Cancer,TCGA-90-A4ED-Cancer,TCGA-90-A4EE-Cancer,TCGA-90-A59Q-Cancer,TCGA-92-7340-Cancer,TCGA-92-7341-Cancer,TCGA-92-8063-Cancer,TCGA-92-8064-Cancer,TCGA-92-8065-Cancer,TCGA-94-7033-Cancer,TCGA-94-7557-Cancer,TCGA-94-7943-Cancer,TCGA-94-8035-Cancer,TCGA-94-8490-Cancer,TCGA-94-8491-Cancer,TCGA-94-A4VJ-Cancer,TCGA-94-A5I4-Cancer,TCGA-94-A5I6-Cancer,TCGA-96-7544-Cancer,TCGA-96-7545-Cancer,TCGA-96-8169-Cancer,TCGA-96-8170-Cancer,TCGA-96-A4JK-Cancer,TCGA-96-A4JL-Cancer,TCGA-98-7454-Cancer,TCGA-98-8020-Cancer,TCGA-98-8021-Cancer,TCGA-98-8022-Cancer,TCGA-98-8023-Cancer,TCGA-98-A538-Cancer,TCGA-98-A539-Cancer,TCGA-98-A53A-Cancer,TCGA-98-A53B-Cancer,TCGA-98-A53D-Cancer,TCGA-98-A53H-Cancer,TCGA-98-A53I-Cancer,TCGA-98-A53J-Cancer,TCGA-J1-A4AH-Cancer,TCGA-L3-A4E7-Cancer,TCGA-L3-A524-Cancer,TCGA-LA-A446-Cancer,TCGA-LA-A7SW-Cancer,TCGA-MF-A522-Cancer,TCGA-NC-A5HD-Cancer,TCGA-NC-A5HE-Cancer,TCGA-NC-A5HF-Cancer,TCGA-NC-A5HG-Cancer,TCGA-NC-A5HH-Cancer,TCGA-NC-A5HI-Cancer,TCGA-NC-A5HJ-Cancer,TCGA-NC-A5HK-Cancer,TCGA-NC-A5HL-Cancer,TCGA-NC-A5HM-Cancer,TCGA-NC-A5HN-Cancer,TCGA-NC-A5HO-Cancer,TCGA-NC-A5HP-Cancer,TCGA-NC-A5HQ-Cancer,TCGA-NC-A5HR-Cancer,TCGA-NC-A5HT-Cancer,TCGA-NK-A5CR-Cancer,TCGA-NK-A5CT-Cancer,TCGA-NK-A5CX-Cancer,TCGA-NK-A5D1-Cancer,TCGA-NK-A7XE-Cancer,TCGA-O2-A52N-Cancer,TCGA-O2-A52Q-Cancer,TCGA-O2-A52S-Cancer,TCGA-O2-A52V-Cancer,TCGA-O2-A52W-Cancer,TCGA-O2-A5IB-Cancer,TCGA-XC-AA0X-Cancer
tRF-16-2RJO01B,1.5979614943246654,1.9777448993707298,1.8344102381589926,0.7868340967174322,2.9196690329844888,0.0,1.5213468957174658,3.394300003505024,0.0,2.9068524743037942,2.065689561077168,2.836592597362007,1.1869720476214223,0.0,3.319701517186148,0.9065366531870166,2.955003801899762,0.0,1.7639555088916947,2.475757755511492,3.533787727691792,0.0,0.0,0.0,2.562159919813921,2.7711064244946195,1.7852789566484235,1.6299512008283588,0.7085557822068771,2.1475756399420862,2.4689869981117027,2.5642533007421835,2.512309640171603,3.0613951045641636,1.6265794725461002,3.0013947043485225,2.185122647590958,1.5250364879516825,2.897446247103138,1.789134358077011,0.0,1.4413993626973498,1.8262874344854527,2.636424974978379,0.0,3.3525370189036443,1.9901954575854373,2.4716073930072526,0.0,0.523183297321721,2.1913137868278567,3.212966207949017,1.032395776418808,1.8248256972236994,1.8651703637673274,0.0,2.068592661668756,0.5885635393531033,1.212415053467854,0.0,1.6481948981996712,0.5070848859610073,2.953214087856081,2.424313206221584,2.0470474020428124,1.8842824336706645,2.915791314512532,3.698041247341404,2.5790803788068453,0.0,2.901606531589805,0.0,0.3066313482901106,0.0,0.7889406884607004,2.2750568130012585,2.492072509399839,2.716808871204588,0.8894080069452246,1.4670958438686272,1.3410826970164846,0.0,1.7347152788296605,0.0,2.9975152615155114,4.914632878878426,2.0142631821911,1.1804189449797047,1.0854838393075688,0.0,0.0,1.173069489244164,0.7364212662511529,2.4627100676297258,0.8240056154880139,0.0,0.0,2.2007411835385082,0.0,0.0,0.0,1.9519513158321786,0.0,0.0,0.0,2.416765605636717,3.2447677680961453,0.0,0.0,2.61272217647215,1.9429248868790616,0.5111345931472414,2.214331251225124,1.9430956306771654,2.76888834342499,1.7843255625640073,2.194076906922244,0.25340013655377747,3.062980638896768,0.3573177502933404,0.9554380547485172,1.1346566456446574,1.2760877312616745,2.8127285507572934,1.8024644138650647,1.465711383046547,4.316489058538363,4.204850013504331,0.0,1.0510263643798226,0.0,3.0372130890066105,1.964147271393914,0.8351475558640541,1.9017300104251111,0.0,1.7706704528715616,1.6941410048557923,1.8286174727644944,2.9905062470999018,1.4131238265369672,0.0,1.6988299342164188,1.452974009600864,2.1625062897910694,1.554235480014652,2.2015866636961285,0.0,1.5963604018260948,1.3441573047072923,1.2694167243920658,0.0,1.245898917685929,2.926505334758948,3.618320583713982,2.041919582980112,0.0,1.6890121833953151,2.567317735854655,2.0773958674688764,0.6196276008030194,2.133238014143669,2.043002147444895,1.4015996451106316,0.0,1.268086303013051,1.4635681027208787,1.5670877491728172,3.731609201661473,1.3730379258977168,1.5856468390899394,1.9931178999599335,3.409577132499924,2.5895070179691744,1.7547334036513156,2.3573336684553343,1.502531583995271,1.6289249996395196,0.0,2.419001930265288,3.3633699492794533,1.1082058304568265,2.2366858663668583,1.8692784814472083,1.6311834306023296,1.385029217992704,0.0,2.1528266778303555,0.0,1.3378253417094963,1.6586165112398263,1.844738561050153,0.0,1.7690438281389111,0.7882343539215001,1.4008445793213151,1.5735375315335545,2.1833266042037853,2.4964844894634135,1.9335276355230717,0.0,1.4128185292320707,1.406615602983278,1.4606901575458946,0.0,2.534776733985129,2.37055892579304,1.8638109124887787,1.112690846529897,1.8922347070257985,2.270975024969935,1.5630202580599437,1.5791168652054441,0.0,2.515381733229587,0.0,0.0,0.0,0.0,0.0,2.792624162123505,0.0,3.6373340423769456,2.238233327490148,0.0,0.0,3.321456804344058,2.1722066039183496,3.3644779557127866,2.4868220073008835,0.0,2.2215745096308095,0.0,0.0,0.9082907640134479,1.1299518600370604,2.8825226519639044,1.9811540658641598,0.0,2.6121186671508845,1.7509932935413444,0.0,2.105970854563943,0.0,1.7850240418682486,0.0,2.4833601945709654,2.1985559103265064,2.1610002197100453,2.613139803237554,1.5946478500427035,1.5911972503568794,1.7193743300756767,2.14354982128678,2.176462728664359,1.9327709055274556,2.114382236026027,0.0,2.836432266568865,1.3016382233733745,1.3715930699963494,0.0,0.0,1.827923911393536,2.057026340556169,1.9179262756047482,0.0,2.6235303622428945,0.0,0.0,4.238196369502887,1.9356687032730364,2.464201722062043,0.0,0.0,1.8382345523674064,0.0,0.0,2.860297442340286,1.7461836741862826,2.3120267113994872,2.9156297727060614,2.287230799552346,1.4553996290907827,1.8128119554875008,1.9011043435812047,1.547300424032666,0.0,1.3249352254610467,2.112681569603462,0.8573086545051514,1.4894144541363834,1.99755872766642,2.1479372985928364,2.2679185858393867,0.0,0.0,2.396191833240067,2.6552353788778253,1.1932111825176475,1.9501395880336068,1.7290329683195789,1.7992680605098634,1.8071301782828324,0.0,2.21687400454915,0.0,0.789293493137053,2.9385155118209925,3.0754389040741863,0.0,2.6487262432060987,0.0,2.4226925535274613,3.2003274992400574,1.5121437882175242,0.0,2.257235182385446,0.0,2.2943226314934457,1.5690359474634288,1.3308305589739577,2.186661684577299,1.5589117301897202,2.036376596742701,2.185113728376339,1.4170987922272558,2.338622430664702,1.8130538429981333,1.5790896121273528,1.8373053497634777,2.5609852531794606,2.3217776978774767,0.0,1.9808680804078778,2.764358984691703,0.7119934778476308,0.5536332280382404,1.7047181470444575,2.5554542727717493,2.8666799053101846,2.911217636205253,2.0661684085740952,2.1630562784626575,0.2813016063785571,0.0,0.0,2.5053345045412247,2.9878537290296823,1.9692737580421822,1.9087379000256526,0.0,1.3281255491807806,2.302457483660868,1.930528330275975,0.0,2.0001003206198953,2.9157687488580692,1.9919013759162063,0.0,0.0,2.215008114248139,1.3207700682483372,1.6402821561507812,1.6324717230867027,5.039114845013176,2.1599858003372647,1.7756630530804498,2.3107943978496004,1.2217558695880772,2.412579230346323,2.193232095418584,0.0,0.0,2.7953573713543443,2.681306110939859,1.9374258776778543,1.969368770180607,0.0,0.0,0.0,1.341437412077741,0.0,3.633016316390885,2.0777545279493013,0.9496519329531296,3.4356149964386478,2.0855353929105167,1.8595194996136928,0.0,1.7715291961288342,1.5526009434670478,2.1518290257636155,0.0,3.178561414847077,1.3455582743447105,2.095034775283012,1.6724946217867074,0.9354748758319986,2.2199548776797955,1.9225309803893365,1.4649798357071262,2.2337245112571926,1.1705037140671888,1.1800557029456002,0.7093587491656719,1.4057160073060566,3.580345261412678,2.7791403213081183,1.3509938456523192,0.0,0.27694759267147645,2.6116308959876267,0.8117787641565074,2.148544106809135,0.7869148132685845,0.0,1.8733544267249633,0.0,2.2911246734820283,2.6691261764959293,2.609069038769961,1.7863799558935898,2.2233019726334757,1.654972654994218,2.310829812646084,0.0,2.0335380881135774,1.2764072218748561,0.0,1.2528910392529071,1.9933909865542596,0.0,2.1140598975993283,1.9377521100281803,1.1881728632692417,1.3193864510398128,0.0,1.859020352289284,2.0761020374638135,2.328455960285658,1.6726843070418609,1.203746758813589,2.5173424916998766,1.8643752425975295,2.8145284330432645,0.0,2.6300225305897933,0.0,0.0,2.3539679182208255,2.210723478862273,0.0,0.0,0.0,2.4509459678909327,1.9431759766716443,1.654972654994218
tRF-16-3KZSP1B,0.5350724722713301,0.0,0.2854952216086523,1.7149171252066848,0.379094588660944,0.8099659619734412,0.0,0.46698961176310155,1.448433792734858,0.0,0.0,1.4096914727953547,0.0,0.9068493713335136,0.0,1.257021320597275,0.0,0.0,0.0,0.0,0.0,0.0,1.4672741406778873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2858366805779124,0.0,1.363875575118962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30534499814107,0.7652499112832333,0.0,2.10681207673144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2766483023122297,0.0,0.0,0.0,0.0,0.0,0.0,1.7609548692912285,0.0,0.7168592018190549,1.0487118603176941,0.804439200411888,1.5483857917205794,0.09647520204608406,0.8377906566116199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2982187318476432,0.0,0.0,0.0,0.0,0.0,1.2485199400356635,0.0,0.0,1.0067964247271202,0.0,0.0,0.0,0.0,0.0,0.0,0.8434195654033003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46659956474995,0.0,0.0,0.0,0.0,1.6783786527302453,0.0,0.0,0.0,0.0,0.0,0.0,0.8565093247659884,0.0,0.0,0.0,0.0,1.1851718893461616,0.0,0.0,0.0,0.0,1.604850256725126,1.1689707678123364,1.2615456531939517,0.7275827043871309,0.7894514285267085,0.9787842880594455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6900728333720779,1.092722354759879,1.4485862082066518,0.0,0.0,0.0,0.0,0.0,0.0,1.0898541289249022,0.9665942158623637,0.7334713312651715,0.0,1.0036228275359678,0.0,0.0,0.0,1.2052906948178053,0.0,0.0,1.013641037193686,0.3108026830827046,0.3432849941979956,1.5335861316720905,0.2487116315406769,0.0,0.8888920871385267,1.1597497834017794,0.0,1.2149469996928985,0.0,0.0,0.0,0.7707179950484837,0.5659391614702332,0.5603581292069335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725236924956059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8114593337987956,0.4329078345091613,0.0,0.0,0.0,1.8388287879612855,0.0,0.0,1.4775625451234242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5805266831393676,0.0,0.0,2.0078425121966488,0.43028404755875543,1.9385225829126118,1.297170574925202,0.0,0.0,0.0,0.0,0.0,0.0,1.22039120419337,1.0179318364240226,1.0525541610030422,1.1092210020110898,0.0,0.0,0.0,1.011786851105467,0.0,1.0221461384691004,1.1947451318175069,0.8748294983716661,0.0,0.0,0.0,0.0,1.4890908821116273,0.0,1.6983056058661772,0.0,1.5519714885634754,0.3350504995057388,0.0,1.0566996857098006,0.0,0.0,0.0,0.0,1.36719459219174,1.5469362228984829,0.0,1.0759930129366382,1.0870186224682161,0.0,0.9749235997630891,0.25968370618870085,0.5175427206905536,0.0,0.0,0.6007560889395351,0.7786973933061253,0.8834276883681225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5408178899355414,0.7411485487422104,0.0,0.22306089173621513,0.0,0.0,0.8087413297903709,1.7003993611015504,1.173640404153533,1.3536190702597732,0.0,0.0,0.0,0.0,0.953781472766312,0.644976658377499,0.0,0.0,1.0976800009520207,0.0,0.654882401350662,1.6115152185072537,0.9646310017447405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9552051134375102,0.2945152865531087,0.0,0.0,0.0,0.0,1.7475483070744893,0.0,0.8810459464062564,0.0,1.3695978476653876,0.0,0.0,0.0,1.2301170802863437,0.0,0.0,0.0,0.0,0.0,0.0,0.5749038984862636,0.3428963882730945,0.0,0.7343413083424366,0.0,0.0,0.5676450150980582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
